#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
70000,-39535.91263804978,7396.114342487166,-32139.79829556261,296.51603004540493,30.588693034215336,0.9779806308276094,673
72000,-39868.92025191226,7575.4471199935415,-32293.47313191872,303.70562187441993,30.687938372797333,0.9748178240709601,673
74000,-40009.748626973014,7513.691663268318,-32496.056963704697,301.2297971353927,30.538039579735962,0.9796028075634798,673
76000,-39932.8802915579,7468.329491046536,-32464.550800511366,299.41119204107014,30.193242211471066,0.9907895647731598,673
78000,-39826.34327712646,7166.067122788972,-32660.27615433749,287.2932564173605,30.54458185455719,0.979392988656374,673
80000,-39558.838076282904,7632.112510374751,-31926.725565908153,305.9773818579411,30.270053900806666,0.9882753895260427,673
82000,-39714.612323620735,7408.181182924345,-32306.43114069639,296.999799151173,30.65068519941131,0.9760026281686055,674
84000,-39761.788407475426,7372.743940681196,-32389.04446679423,295.57909229090535,30.67447717509084,0.9752456134472137,673
86000,-39813.53119475118,7407.370455941014,-32406.160738810166,296.96729646997903,30.62974829677185,0.9766697727955816,673
88000,-39867.694356775406,7671.501241240472,-32196.193115534934,307.55650699906255,30.39029391481141,0.9843652514072653,673
90000,-39761.41764425492,7631.106612629039,-32130.311031625883,305.93705462767144,30.292305087170188,0.9875494526979425,673
92000,-40335.6159668263,7637.168478047864,-32698.447488778434,306.18007957096285,29.923440548206084,0.9997229182787751,673
94000,-40019.74374382134,7716.8994058821645,-32302.844337939176,309.3765550577538,30.413901123409968,0.9836011890881026,673
96000,-40069.901993409556,7434.296316556292,-32635.605676853265,298.0467753592296,29.776179909219664,1.0046671332923847,673
98000,-39552.02439107493,7251.9120130222655,-32300.11237805266,290.7348454562747,30.609675293841125,0.9773102466007915,673
100000,-39661.285993657744,7318.985378241034,-32342.30061541671,293.4238693214421,30.503830418544446,0.980701403703302,673
102000,-39444.186799862015,7724.4252900855345,-31719.76150977648,309.67827366339316,30.59991271432661,0.9776220471304812,674
104000,-39498.0421689451,7607.27021668174,-31890.771952263363,304.98143480223393,30.32697631589121,0.9864204396176022,673
106000,-39647.89948351844,7329.259234251617,-32318.640249266824,293.8357562740296,30.919228429608445,0.9675257381632163,673
108000,-40214.04982700097,7289.110131727291,-32924.93969527368,292.22614723621217,30.377691329001223,0.9847736283117202,673
110000,-40128.733392989176,7563.086688380321,-32565.646704608855,303.2100824679311,29.89686809792458,1.0006114758177866,673
112000,-40023.16043009804,7618.26108387619,-32404.89934622185,305.4220672960467,29.96920006280985,0.9981964565986896,673
114000,-40136.231406317034,7446.938053462035,-32689.293352855,298.5535925157244,30.2944958777816,0.9874780366203156,673
116000,-39991.95947329921,7486.833916993273,-32505.12555630594,300.1530490035128,30.324951094866393,0.9864863167036814,673
118000,-39898.84956713003,7661.754597209305,-32237.094969920727,307.16575638859865,30.734649563177886,0.9733362746922065,673
120000,-39683.370783966966,7540.3257981483075,-32143.04498581866,302.29758051090664,30.147821079916472,0.9922823022763175,673
122000,-39643.63849933859,7496.90637888343,-32146.732120455155,300.5568619077152,30.621856420350106,0.9769214804989277,673
124000,-39838.909172433574,7356.165963411475,-32482.743209022097,294.91446816821394,30.408835718746868,0.9837650341657609,673
126000,-39628.325784752815,7484.955647630803,-32143.370137122012,300.07774771030313,31.078120531114223,0.9625791006198111,673
128000,-39605.685801280924,7449.630463515103,-32156.05533776582,298.66153334833206,30.58644679833538,0.978052452677246,673
130000,-39963.0956682151,7526.017250257228,-32437.078417957873,301.7239395935394,30.586694178377392,0.9780445423533835,673
132000,-39631.31473732591,7431.657905788021,-32199.65683153789,297.9409994003396,30.83433948453369,0.9701893995426518,673
134000,-39937.200366254954,7495.280322563796,-32441.920043691156,300.49167203338374,30.84911506130875,0.9697247149664231,673
136000,-40154.760714237666,7450.589299204016,-32704.17141503365,298.6999738238003,30.30995832763678,0.9869742804138805,673
138000,-40249.66688124632,7479.783855043722,-32769.883026202595,299.87040648555626,30.532505302760505,0.9797803689266642,673
140000,-40095.35932511621,7619.244251702322,-32476.115073413886,305.4614832659971,30.537122934878884,0.9796322126871206,673
142000,-40000.481532219535,7579.411500100901,-32421.070032118634,303.8645569850188,30.543091615618465,0.9794407745709887,673
144000,-39645.74675391926,7556.426413903031,-32089.320340016227,302.9430668357262,30.285790257722244,0.9877618861923632,672
146000,-39435.15971151646,7402.417276712558,-32032.742434803906,296.768719626394,30.731495512082855,0.9734361706553505,673
148000,-39624.43880838936,7502.852927453024,-32121.585880936334,300.7952637079955,30.368565684656694,0.9850695492315673,673
150000,-40152.44345517081,7365.23335780832,-32787.21009736249,295.2779871276172,30.57983227567659,0.9782640087790387,673
152000,-40129.71513500769,7662.952207065309,-32466.762927942378,307.2137695078667,29.97119803168964,0.998129913864759,673
154000,-39877.277943278255,7620.808364070166,-32256.46957920809,305.5241897586745,30.562616911777354,0.9788150470278011,673
156000,-39905.22557314526,7748.945447873538,-32156.28012527172,310.6613060377873,30.4827201818567,0.9813805700844082,673
158000,-39739.28193421051,7503.773479982623,-32235.508454227886,300.83216938155397,30.877520058632992,0.9688326411249499,673
160000,-39683.07190450028,7579.915668152431,-32103.156236347844,303.88476947798375,30.919773782085862,0.9675086732725743,673
162000,-39608.765252978425,7403.5293050993305,-32205.235947879093,296.81330171737784,31.00296310816967,0.9649125861105516,673
164000,-39749.29389823912,7188.73622011812,-32560.557678121,288.20207832485033,30.312437385395402,0.9868935621853755,672
166000,-39806.139589471015,7609.402506464639,-32196.737083006374,305.0669199735082,29.95919250879796,0.9985298936548103,672
168000,-39775.849070476135,7428.751483165728,-32347.097587310407,297.8244786358287,30.486566763909916,0.981256746338773,673
170000,-39986.095027282834,7501.269599838824,-32484.82542744401,300.73178686100755,30.702568504838315,0.9743533120064461,672
172000,-40081.51266183131,7400.216984068697,-32681.29567776261,296.68050816704056,30.054743993643996,0.9953553194836895,673
174000,-39435.26759440373,7357.668006258822,-32077.599588144913,294.9746862450891,30.431854074906784,0.9830209239357905,673
176000,-39989.392659161706,7427.10712059787,-32562.285538563836,297.75855484963523,30.65607084326678,0.975831164493949,673
178000,-39747.29435684893,7503.077327923717,-32244.21702892521,300.8042600990232,30.225636787790545,0.9897276778591494,673
180000,-39738.317923190625,7514.8780900841375,-32223.439833106488,301.2773619178008,30.884224267251156,0.9686223312888995,673
182000,-40437.8555613067,7494.102840502501,-32943.7527208042,300.44446585320617,29.9758109771509,0.9979763127208429,673
184000,-39784.690945998766,7471.4583698076385,-32313.232576191127,299.5366312468172,31.127167594392105,0.9610623651855672,672
186000,-39561.60410564538,7551.2629529919095,-32010.341152653473,302.73605963440895,30.389467407241874,0.984392023358237,673
188000,-39949.267247698095,7527.534012302227,-32421.73323539587,301.7847477746032,30.741744194259162,0.9731116465207102,673
190000,-39557.255625966354,7376.3969178281895,-32180.858708138163,295.7255430123674,31.034500306992694,0.9639320438181354,673
192000,-39739.3285223023,7556.747215182729,-32182.58130711957,302.95592801086286,30.484501559128695,0.9813232226142735,673
194000,-39782.69381494465,7602.1836237806165,-32180.510191164034,304.77750929978004,30.5568025398118,0.9790012967102238,673
196000,-39938.2845131802,7466.521933148768,-32471.762580031434,299.33872562599,30.4622339873575,0.9820405595403628,673
198000,-39893.22318495746,7445.60590067123,-32447.61728428623,298.50018546458205,30.37961850398973,0.9847111577739295,673
200000,-40171.18579009763,7746.206336045812,-32424.97945405182,310.551492894372,30.353247430822133,0.9855666804012789,673
202000,-39741.82769543404,7136.056115292153,-32605.77158014189,286.0900915677447,30.364937646349812,0.9851872464948115,673
204000,-39906.517255455634,7323.285157676221,-32583.23209777941,293.5962508543868,30.03875523851665,0.9958851181501641,673
206000,-39600.57634017881,7652.9804173472385,-31947.595922831577,306.81399263007233,30.351856451080476,0.9856118474337698,673
208000,-39644.50630798607,7315.452319922522,-32329.053988063548,293.28222623995185,30.385635454918006,0.984516165678943,673
210000,-39648.9940886689,7647.7204802477045,-32001.273608421194,306.6031176226264,31.115103336037503,0.9614349978759769,673
212000,-39928.395434525446,7366.005462386193,-32562.38997213925,295.30894140625725,30.445375638860018,0.982584339396712,673
214000,-39821.21354527885,7363.51753625141,-32457.69600902744,295.2091984944563,30.397379375041595,0.9841358013367586,673
216000,-39777.43130260293,7650.340840823526,-32127.0904617794,306.7081699351315,30.345795781568217,0.9858086940651012,673
218000,-39717.916167678195,7490.52285673645,-32227.393310941745,300.300941493687,30.428672240923337,0.9831237154528654,673
220000,-39938.680071818555,7633.093970608824,-32305.58610120973,306.0167293691853,30.525373200585342,0.9800092897544125,673
222000,-39575.504520560964,7519.054777170932,-32056.449743390032,301.4448085818692,30.498812157711267,0.9808627678711194,673
224000,-39900.38234431294,7494.28113838784,-32406.101205925097,300.4516139553958,30.471178182287364,0.9817523014972699,673
226000,-39558.464342965424,7673.409774811233,-31885.05456815419,307.6330216081404,30.748243597054234,0.9729059552741405,673
228000,-39910.799031612696,7732.067280679405,-32178.731750933293,309.9846470653729,30.605031223584206,0.9774585456636108,673
230000,-39982.31059438136,7285.336164459182,-32696.974429922175,292.0748459258156,30.329601797223248,0.9863350501533068,673
232000,-39602.37925297688,7551.306266244672,-32051.07298673221,302.73779609671374,30.720320167178127,0.973790284313366,673
234000,-39992.21075294807,7779.6491430502465,-32212.561609897824,311.89224128025955,30.356196942966,0.9854709193644831,673
236000,-39809.622449333896,7480.987227664718,-32328.635221669178,299.9186506385966,30.716377682147662,0.9739152714996301,673
238000,-39641.323715268285,7591.559899398895,-32049.763815869388,304.35159584954187,30.56533117318073,0.9787281263303566,673
240000,-39749.60732567537,7529.834669769617,-32219.772655905756,301.87698293851975,30.109220417283844,0.993554429347549,673
242000,-40095.02578529983,7281.1499969724055,-32813.87578832743,291.9070191850696,30.26096244428632,0.9885723021820941,674
244000,-40222.24821323654,7470.757588146131,-32751.49062509041,299.50853635988375,30.279905777053177,0.9879538440461205,673
246000,-39618.53350581534,7642.67767683855,-31975.855828976793,306.4009476752809,30.551045589263065,0.9791857768791871,673
248000,-39688.99356395728,7725.849667261108,-31963.143896696172,309.73537806251835,30.51900962588556,0.9802136332897461,673
250000,-39580.70384143753,7538.984596219598,-32041.71924521793,302.243810672722,30.55781385532372,0.9789688965129376,673
252000,-39521.17635420925,7721.704088592884,-31799.47226561637,309.56917855937087,30.606767999469916,0.9774030799433682,673
254000,-39961.457291852625,7383.028281122839,-32578.429010729786,295.9913995725645,30.307727310405493,0.9870469337212001,673
256000,-39566.748941338476,7369.0672252922395,-32197.681716046238,295.4316898846881,30.29360104719849,0.9875072053396745,673
258000,-39813.32952775556,7262.359043098316,-32550.970484657242,291.15367509309095,30.93200255592706,0.96712617476691,673
260000,-39713.49349763029,7664.128734799815,-32049.364762830475,307.26093742833405,30.270699866465417,0.9882543000908517,673
262000,-39240.34307304773,7635.418383884018,-31604.92468916371,306.1099169220854,30.646103811142144,0.97614853405664,673
264000,-39542.322460456926,7463.256836178783,-32079.065624278144,299.20782532531564,30.921255295498998,0.9674623175517901,673
266000,-39972.689313648676,7529.787118687826,-32442.90219496085,301.8750765783225,30.359190953533524,0.9853737326393467,673
268000,-39770.17184078501,7390.736163911821,-32379.435676873192,296.30041464437255,30.598464378731432,0.9776683215052981,673
270000,-39765.634862151055,7455.777852534809,-32309.857009616244,298.90798699992007,30.715320716228316,0.973948785564478,673
272000,-39799.24734780783,7611.900071093067,-32187.347276714765,305.16704930008564,30.625041584003945,0.9768198755824476,673
274000,-40076.26177123297,7421.964037693702,-32654.297733539264,297.55236461861386,30.35512668398751,0.9855056650306919,673
276000,-39572.31764841612,7461.235421090318,-32111.082227325805,299.1267852075795,30.413403757395614,0.9836172744236023,673
278000,-39707.03851823267,7286.550046718939,-32420.488471513734,292.1235114185241,30.201746981234873,0.9905105598156648,673
280000,-39676.99761332368,7541.580008599765,-32135.417604723913,302.3478627924787,30.596344933531835,0.9777360457526001,673
282000,-40455.8458855573,7648.9424372537405,-32806.90344830356,306.65210683825205,30.499798128661553,0.9808310593925498,673
284000,-40051.69855327305,7457.543264746388,-32594.155288526657,298.97876376135594,30.692984866691894,0.9746575460068081,673
286000,-39568.24564121486,7584.512258711582,-31983.733382503277,304.0690504018891,31.18487718985076,0.9592838582519742,673
288000,-39641.22533354233,7258.823092453175,-32382.402241089156,291.0119160559557,30.630795150398807,0.976636393632913,673
290000,-39560.773640187894,7230.778784117303,-32329.99485607059,289.8875977195891,30.26582652400941,0.9884134268087077,673
292000,-40275.737547184544,7300.605779746571,-32975.131767437975,292.6870167895525,30.09617225554682,0.9939851837564015,673
294000,-39857.7981642934,7519.91248780167,-32337.885676491733,301.4791948743706,30.581998217609865,0.978194724129182,673
296000,-39659.91036510523,7382.4334965185135,-32277.476868586717,295.96755419086276,30.352801078979848,0.9855811736107309,673
298000,-39665.89013118591,7500.2143479954375,-32165.67578319047,300.6894809862184,30.871237271916065,0.9690298139429673,673
300000,-39830.96487390107,7563.846416082922,-32267.118457818153,303.2405405479254,30.36216207448793,0.9852773078676924,673
302000,-39800.88523009789,7343.644926869715,-32457.240303228176,294.4124899840628,30.655902251973814,0.9758365310506527,673
304000,-39941.29428532606,7518.181599506433,-32423.11268581963,301.40980220384256,30.295668439363016,0.9874398173345932,673
306000,-39885.08827069073,7547.304737926701,-32337.783532764028,302.5773716851896,30.2137010335474,0.9901186642635443,673
308000,-39995.572549022705,7541.339140241429,-32454.233408781278,302.33820619090784,30.32635059743891,0.9864407922633586,673
310000,-39605.27769070957,7503.32107249679,-32101.95661821278,300.81403201030065,30.51601505894894,0.9803098226293896,673
312000,-39849.204974562395,7481.66231939021,-32367.542655172187,299.9457155958282,30.232756405602984,0.9894946034179634,673
314000,-40170.41732664636,7704.439844951237,-32465.977481695125,308.87704147910017,29.96698676557873,0.998270181243439,673
316000,-39686.57906137104,7489.920308684566,-32196.658752686475,300.2767848692782,30.601329748057214,0.9775767770906505,673
318000,-39968.07082559477,7607.749323348266,-32360.3215022465,305.0006425646005,30.437561110399983,0.9828366077455705,673
320000,-40155.39198567375,7376.623629482179,-32778.76835619157,295.7346320605477,30.199463713354405,0.9905854485940868,673
322000,-40045.30393803041,7516.720276760009,-32528.5836612704,301.3512166277793,30.758636020460415,0.9725772394424345,674
324000,-39936.08429237196,7710.700513737001,-32225.38377863496,309.12803660543557,30.392801270733887,0.9842840428993358,673
326000,-39695.33678597957,7407.4961345674,-32287.840651412167,296.97233502477036,30.639390980423045,0.9763623999219901,673
328000,-40095.37605027424,7871.9038279928045,-32223.47222228143,315.5908040208483,30.617353787355725,0.9770651480059749,673
330000,-40022.81184421666,7716.699767553495,-32306.112076663165,309.3685514004385,30.654890941309777,0.9758687240828214,673
332000,-39544.95408804208,7790.278114380949,-31754.675973661135,312.3183650848013,30.46042900250208,0.9820987520345403,673
334000,-39800.92041499907,7493.920298676717,-32307.000116322353,300.4371476081126,30.382567702627604,0.9846155730678036,673
336000,-39961.6019876535,7693.505802393669,-32268.09618525983,308.4386871295881,30.336073486387264,0.9861246322210377,673
338000,-39520.325098007655,7264.90192105284,-32255.423176954813,291.25562106648323,30.598450532766087,0.9776687639055331,673
340000,-39949.18100069667,7375.516148746301,-32573.66485195037,295.6902322884582,29.756179218766047,1.0053424228244907,674
342000,-40007.41234703659,7454.667053466548,-32552.745293570042,298.86345419328035,30.568672265311786,0.9786211533871767,674
344000,-40283.15414340995,7347.025449199658,-32936.12869421029,294.54801777802834,29.943897599598,0.9990399282622322,673
346000,-39742.74420694131,7490.113250682035,-32252.630956259272,300.2845200654189,30.259607187808225,0.9886165780052495,673
348000,-39767.25154998907,7499.999520642228,-32267.252029346844,300.68086838898574,30.69378496267148,0.9746321395740406,673
350000,-39485.32332129229,7705.803639169175,-31779.51968212312,308.93171705989516,30.46088818176147,0.9820839474965075,673
352000,-39677.5355081248,7869.303316273093,-31808.232191851705,315.4865474645663,31.128875766918128,0.9610096276456606,673
354000,-40096.98284823078,7644.013179455062,-32452.969668775717,306.4544890235655,30.331950569797026,0.9862586727139785,674
356000,-39877.361860253906,7429.0957351817115,-32448.266125072194,297.8382799693922,30.794510565953793,0.9714442204146608,674
358000,-40074.645054229506,7576.816278514211,-32497.828775715294,303.7605125143225,30.485058350179035,0.9813052993424344,674
360000,-40054.72402194087,7455.443685599855,-32599.280336341017,298.89458998517193,30.632049084266594,0.9765964146733888,674
362000,-39767.358593029465,7525.014790706662,-32242.3438023228,301.6837502032122,30.480495777795685,0.981452189225429,674
364000,-39881.20392567932,7270.070350184981,-32611.13357549434,291.46282744768126,30.344484959335045,0.985851279067139,673
366000,-40052.15743310584,7685.994599966671,-32366.162833139166,308.1375571278889,30.2777423452427,0.9880244361909747,673
368000,-39808.13553626975,7319.830089328951,-32488.3054469408,293.4577344520669,30.19105953853363,0.9908611942423731,673
370000,-39732.13597987758,7653.943922911254,-32078.192056966327,306.8526203244993,30.60659631859861,0.9774085624678095,673
372000,-39933.47030569488,7336.202470517128,-32597.26783517775,294.11411606645333,30.678715064025145,0.9751108952041311,673
374000,-39808.1619363263,7332.860685597525,-32475.30125072878,293.9801412856777,29.99801349024636,0.9972376777389181,673
376000,-39918.791940538096,7486.5415533493115,-32432.250387188786,300.14132791551674,30.297848748078213,0.9873687587040822,674
378000,-40039.4205590786,7542.982028053602,-32496.438531025,302.4040708529882,30.603322613118806,0.9775131180354324,674
380000,-39993.03783059196,7493.026819216841,-32500.011011375118,300.40132731517207,30.216308912847964,0.9900332100812652,674
382000,-39905.79443326921,7315.932936827439,-32589.861496441772,293.3014945489611,30.501924774104186,0.9807626742031594,674
384000,-40073.562461466994,7365.558318179063,-32708.00414328793,295.2910150439788,29.94279395918344,0.9990767511733507,673
386000,-40009.46604591052,7403.517142668635,-32605.948903241886,296.8128141159836,30.370256246378137,0.985014715289457,673
388000,-40125.06884444386,7544.786795749563,-32580.282048694295,302.4764254066876,29.846473689686007,1.0023009626136083,673
390000,-39730.1481712136,7336.394920410068,-32393.753250803533,294.12183153373724,30.858109678027095,0.9694420566239504,673
392000,-39670.72912117612,7308.09555822642,-32362.633562949697,292.9872878883924,30.611271341198723,0.977259290421309,673
394000,-39687.76322589003,7431.405175137952,-32256.358050752075,297.9308672301812,30.757769245409634,0.9726046473366606,673
396000,-39920.783379913715,7539.356387135977,-32381.42699277774,302.25871606242083,30.404874009903352,0.9838932172535949,674
398000,-39824.805482440424,7544.813213472178,-32279.992268968246,302.47748451392556,30.732372710159723,0.9734083857412175,674
400000,-39724.50658175934,7243.141005308697,-32481.365576450647,290.38320887167174,30.523079362620443,0.9800829383692223,674
402000,-39995.8848792653,7306.263679627251,-32689.62119963805,292.91384643730095,30.927024122559068,0.9672818565163223,674
404000,-39963.58278792619,7288.225767828899,-32675.357020097294,292.19069239328735,30.5463879459158,0.9793350808861777,673
406000,-39708.262120889325,7382.2961863264645,-32325.96593456286,295.962049317473,30.367782971392163,0.9850949388691119,673
408000,-39900.82429566383,7563.781487407276,-32337.042808256552,303.2379375063488,30.51051649831132,0.9804864926311473,673
410000,-39797.74941252396,7541.553081024669,-32256.19633149929,302.3467832448545,30.479425787998125,0.9814866434122159,673
412000,-39634.823220307735,7639.625498391549,-31995.197721916185,306.2785834453371,30.649037944420606,0.9760550841446499,674
414000,-39686.71974150889,7359.132107735148,-32327.587633773743,295.0333832226155,30.75490457419951,0.9726952407743781,674
416000,-39750.11419052194,7753.40307551178,-31996.711115010163,310.84001582910565,30.200386000852887,0.9905551971736117,674
418000,-39469.17719611499,7312.786081845481,-32156.391114269514,293.17533466240843,30.776921300282062,0.971999408840151,674
420000,-39664.146617852035,7546.851736246556,-32117.294881605478,302.5592104922198,30.13120740372162,0.9928294246216991,674
422000,-39761.55427546977,7235.413067733056,-32526.141207736713,290.0733897877232,30.407865844630283,0.9837964118444283,674
424000,-40040.62558835524,7583.070572137569,-32457.555016217666,304.0112520553925,30.11990268713953,0.9932020571423382,673
426000,-39662.67690135559,7721.435020439323,-31941.241880916266,309.5583914058723,30.627237673046857,0.9767498338944387,674
428000,-40041.86733094955,7293.473153951404,-32748.394176998147,292.4010642222114,30.382141564287643,0.9846293832347044,673
430000,-39671.895625672914,7609.995489914772,-32061.900135758144,305.0906931455245,30.1567422150898,0.991988759807918,674
432000,-39756.27535861306,7408.653501921528,-32347.621856691527,297.0187347905472,30.5877895288957,0.9780095185215574,674
434000,-39823.45474281223,7835.170057612426,-31988.284685199804,314.118118329766,30.54162698626597,0.9794877438338937,674
436000,-39877.20729016428,7718.230906429918,-32158.976383734363,309.4299359599602,30.38613459923376,0.9844999933143318,674
438000,-39905.49677750212,7583.785809213215,-32321.710968288906,304.0399264712264,31.106262928361264,0.9617082379419727,674
440000,-40157.02675018663,7646.910215182592,-32510.11653500404,306.5706334600964,30.400778340840883,0.9840257698141083,674
442000,-40235.540177287534,7649.607970015899,-32585.932207271635,306.6787885691397,30.06196309250805,0.9951162942266194,674
444000,-40230.21382760187,7447.649860988473,-32782.563966613394,298.5821294382383,30.391089931752905,0.9843394684748829,673
446000,-39973.58352722539,7530.922150056536,-32442.661377168854,301.92058087690987,30.777881027015624,0.9719690996120125,673
448000,-40037.17988630233,7389.1964091234495,-32647.98347717888,296.23868466617733,29.922571183615673,0.9997519640349051,673
450000,-40136.9263855505,7907.396911731348,-32229.52947381915,317.0137496105027,30.35177113111467,0.9856146180256,673
452000,-39937.353320698836,7564.2981532249,-32373.055167473936,303.25865104456733,30.75221805920842,0.9727802154692464,674
454000,-39843.92251182531,7477.66810720106,-32366.254404624247,299.7855844936517,30.640963633280702,0.9763122879497713,674
456000,-39987.92732453745,7405.275136939329,-32582.65218759812,296.88329348634625,30.21302431754534,0.9901408410948672,674
458000,-39598.210827822506,7649.4714169747185,-31948.73941084779,306.67331405052266,31.079627471043267,0.9625324286034578,674
460000,-39881.71032082147,7457.743273732184,-32423.967047089285,298.9867822786064,30.481636528009766,0.9814154591832628,674
462000,-39960.64627200537,7583.767392035355,-32376.878879970012,304.03918811210826,30.445639534282556,0.9825758225938662,674
464000,-39537.695360564336,7625.98486377934,-31911.710496784995,305.73171969564123,30.793527358378725,0.9714752376899846,674
466000,-39803.0388008554,7571.4103636947875,-32231.628437160613,303.5437851454917,30.32656467453639,0.986433828916738,674
468000,-39789.12464348902,7405.534458009595,-32383.590185479425,296.89368987162396,30.53016710303976,0.9798554069104813,674
470000,-39496.74882263626,7567.04116326594,-31929.707659370324,303.3686204704146,30.659151988577023,0.9757330966277147,674
472000,-39413.38267468318,7279.373164572642,-32134.009510110533,291.83578457932435,30.28901207707698,0.9876568187060184,674
474000,-39569.74159912221,7343.536942782683,-32226.204656339527,294.4081608172446,30.6419642962924,0.9762804048895023,674
476000,-40108.89813478899,7508.012170611308,-32600.885964177687,301.0021018162905,30.381598307543026,0.9846469895024186,674
478000,-39662.75158242215,7466.64699643076,-32196.104585991387,299.34373951114145,30.464885630490052,0.9819550833912916,674
480000,-39765.931342449156,7640.692715604328,-32125.238626844828,306.3213690211781,30.36630059780025,0.9851430276614295,674
482000,-39523.255715965875,7524.596720513158,-31998.658995452715,301.66698944096356,30.811617163675304,0.9709048749658566,674
484000,-39926.22929892756,7589.019971539645,-32337.209327387915,304.249768147785,30.354179381592658,0.9855364209890362,674
486000,-39727.75426861842,7717.827535281118,-32009.9267333373,309.4137644939526,30.1219700675306,0.9931338900718343,674
488000,-39252.599339168635,7535.92228827666,-31716.677050891976,302.1210403433343,30.781585955261267,0.9718521116252247,674
490000,-39920.33697680067,7579.187789328786,-32341.14918747188,303.8555882445486,29.908140016910778,1.0002343607084652,674
492000,-39780.95694657686,7463.906851789277,-32317.05009478758,299.2338849614119,30.154745069681937,0.99205445911301,674
494000,-39662.35897639181,7693.859926428796,-31968.49904996302,308.45288424014876,30.67617782278616,0.9751915470894535,674
