#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
514000,190975.97879357904,71882.79724300036,262858.7760365794,288.1837770491476,223.50585451460154,1.1084004446955833,238
516000,189972.20534686418,73079.55086648397,263051.7562133481,292.9816562725573,223.22693462064996,1.1097853803218138,238
518000,190000.13752992568,72596.97973340984,262597.1172633355,291.04699071754186,223.9472502735546,1.1062158085595615,238
520000,190715.28719201265,72277.22681074162,262992.51400275424,289.76507614950515,223.87590872066573,1.1065683214943558,238
522000,189901.63940190035,71852.89922015379,261754.53862205415,288.06391352851836,222.6269001908663,1.1127765257642235,238
524000,190181.84086616978,72116.84768518669,262298.68855135643,289.1221036451657,222.2098310549673,1.1148651135726284,238
526000,190836.86909999372,72091.00526060017,262927.8743605939,289.01849933633116,222.67033844817695,1.112559446680443,238
528000,190336.17176909838,71783.36920883215,262119.54097793053,287.785162254925,223.23661560351638,1.1097372528530145,238
530000,190698.209833681,72241.50894027838,262939.7187739594,289.6218804029143,222.6770154120378,1.1125260866176416,238
532000,189792.44904969598,72293.5154677163,262085.96451741227,289.8303786539994,223.6738872425521,1.107567770159097,238
534000,191018.59676010138,72517.85228430905,263536.44904441043,290.7297625624793,223.88467039074442,1.1065250162223355,238
536000,190739.65843151952,71241.90021101487,261981.5586425344,285.61437053658807,223.45603944926503,1.1086475404586138,238
538000,189466.51082442398,72235.38246822011,261701.8932926441,289.59731889549596,223.08401262330324,1.1104963803675663,238
540000,190331.2064042968,72198.06109442218,262529.267498719,289.44769457815903,222.29747249970296,1.1144255746604665,238
542000,189986.39283979684,71865.86669591985,261852.25953571667,288.1159011568298,222.69187258698435,1.1124518630076399,238
544000,190185.3789315105,72201.80387985852,262387.182811369,289.4626996987873,223.2975297399125,1.1094345236358,238
546000,190563.5168418266,72152.47687067378,262715.9937125004,289.26494384672526,222.93409379639166,1.1112431675089998,238
548000,190215.38903651165,72117.8998443623,262333.28888087394,289.12632183389667,223.17076656132468,1.110064693298333,238
550000,190791.14179978543,72832.03653096159,263623.178330747,291.9893518712202,223.63908372127744,1.107740133852466,238
552000,189751.48521249508,71619.79429419064,261371.27950668574,287.1293775812634,223.28291845026013,1.109507123319142,238
554000,189775.8120878155,72650.41685553614,262426.22894335166,291.2612243350364,223.60019092422903,1.1079328130806465,238
556000,189750.72508960473,72857.75919616649,262608.4842857712,292.0924760552925,224.12320225341202,1.1053473538002656,238
558000,190122.47115890915,72013.06265075221,262135.53380966134,288.70602129484485,223.4274702455713,1.1087893009027219,238
560000,190010.8189341114,72497.22099641144,262508.03993052285,290.6470501097124,223.5010332098468,1.1084243548147332,238
562000,189332.7063687367,71669.95516972007,261002.66153845674,287.330476468961,223.17503668795968,1.1100434538403552,238
564000,189897.82779861533,72381.77474423157,262279.60254284693,290.18421702202807,223.40849479267771,1.1088834771746123,238
566000,190082.06428707473,72373.83911569606,262455.90340277075,290.15240246427106,222.7999642848964,1.1119121555121567,238
568000,189678.11949170602,72451.74281994789,262129.8623116539,290.4647245301684,223.41740166281454,1.108839269870013,238
570000,189404.36687189108,71915.19397180733,261319.5608436984,288.3136580781241,222.72079424199902,1.1123074043408512,238
572000,189190.28310322098,72050.77472542058,261241.05782864155,288.8572119626419,222.7449407136245,1.112186825623814,238
574000,189475.9013688804,72680.67857448565,262156.57994336606,291.382545941893,222.14531258234726,1.1151889079100779,238
576000,190085.28684305772,72415.00707815104,262500.29392120877,290.3174480574968,223.22103432322263,1.1098147147608566,238
578000,189918.328127973,72978.47713407033,262896.8052620434,292.57644374487904,222.68879782961451,1.1124672230957884,238
580000,190193.69224137045,71981.7349323392,262175.4271737096,288.58042601245654,222.56739657028692,1.1130740277038562,238
582000,190758.19721625838,72441.80671008694,263200.0039263453,290.424889885737,223.79369495247252,1.1069748349642399,238
584000,188923.67577870341,72434.06798349347,261357.7437621969,290.39386472332274,222.67485642160236,1.1125368733459629,238
586000,190284.27410098503,72582.63639645121,262866.91049743624,290.9894871537024,223.3517242746966,1.1091653280964455,238
588000,189085.97415536072,71678.91260707373,260764.88676243444,287.3663875384835,223.12658469585475,1.1102845000461887,238
590000,190342.10381721775,72296.4616166401,262638.56543385785,289.8421899963118,222.97284304737332,1.1110500505364977,238
592000,189548.68151553068,72571.3231532271,262120.00466875779,290.94413147351116,223.074637743618,1.110543049814448,238
594000,189738.7351487095,72340.98192879345,262079.71707750295,290.0206754226425,223.7847348094893,1.1070191572582007,238
596000,189986.21894547914,72249.11730999636,262235.33625547553,289.65238295438155,223.74152272390663,1.1072329602482878,238
598000,189688.71119697334,72722.53764961705,262411.2488465904,291.55036226009184,223.442656319706,1.10871394306013,238
600000,190282.44073547528,72134.17987404371,262416.62060951896,289.191589750895,223.74145906492618,1.1072332752785092,238
602000,189291.4430985531,72276.28544780353,261567.72854635664,289.76130215158804,223.42407396788985,1.1088061556502395,238
604000,189157.30189389875,72483.18822980786,261640.4901237066,290.5907916468064,223.06663027057584,1.1105829152283053,238
606000,189968.70284525864,72088.74546271948,262057.4483079781,289.00943962923014,223.63890792051447,1.1077410046381557,238
608000,189565.01820499543,72531.58519156525,262096.60339656068,290.78481886572223,223.36056132097318,1.1091214450345712,238
610000,190007.7240137473,71644.87560298806,261652.59961673536,287.2299305171507,223.56516040423077,1.1081064155439961,238
612000,189805.98772392003,72070.13900257116,261876.1267264912,288.93484486986193,222.50024729732468,1.1134099469337058,238
614000,189721.92366249778,72530.1419678663,262252.06563036406,290.779032868618,223.55987517807534,1.1081326125214535,238
616000,189637.01945060014,73032.06634291766,262669.0857935178,292.79128708997723,223.43051025739567,1.1087742146345951,238
618000,189511.9170910361,72038.89073477745,261550.80782581354,288.80956811124344,223.145669919234,1.1101895395313577,238
620000,189050.07098014478,71938.44836601915,260988.51934616393,288.40688677002237,222.5684076864222,1.1130689710692652,238
622000,189045.9812212534,72674.52285920206,261720.50408045546,291.3578671960887,222.79518877366664,1.111935988831962,238
624000,189631.8590655527,72578.28278172592,262210.14184727863,290.9720331705037,223.3342893343844,1.1092519168211297,238
626000,188682.42466809356,71904.27039633138,260586.69506442494,288.26986460652483,223.2880988093646,1.109481382380156,238
628000,189087.04196982202,72518.05959189986,261605.10156172188,290.73059367488486,223.05679826355293,1.110631868047081,238
630000,189511.94934705365,71892.46016242838,261404.40950948204,288.2225164516875,223.29865294544928,1.1094289431140045,238
632000,190004.869530924,72768.15803720683,262773.02756813087,291.73325797520465,223.17419566865686,1.1100476369761736,238
634000,189385.09701342706,73089.45354411905,262474.5505575461,293.02135688457065,222.7178191974384,1.1123222624429328,238
636000,189696.04517437494,72560.15011846,262256.19529283495,290.89933790003073,222.9166463630149,1.1113301432528342,238
638000,189303.0493307372,71581.38028469094,260884.42961542815,286.97537280162464,223.3653874120756,1.109097481065939,238
640000,189470.44048005482,72107.46872683027,261577.9092068851,289.0845026648532,223.42721099030263,1.108790587493853,238
642000,190406.3628577754,72704.33733910685,263110.70019688224,291.4773957865061,222.9575163765063,1.111126426963353,238
644000,189865.78992158908,72708.39185849632,262574.18178008543,291.4936506730241,223.92141879920084,1.106343421118654,238
646000,190141.70194962726,72701.91072534496,262843.6126749722,291.4676673014421,224.2238963047232,1.1048509664615629,238
648000,190751.22947244882,72895.72049068389,263646.94996313273,292.2446658650285,223.29156397668584,1.1094641648079322,238
650000,189720.91152423003,72366.3598657107,262087.27138994075,290.122417563948,222.73605669495674,1.1122311861493055,238
652000,189970.57118268323,71971.27807778787,261941.8492604711,288.5385036616823,222.3139433079832,1.1143430090340836,238
654000,189304.6481769808,72926.70491408427,262231.3530910651,292.36888485076196,223.25821317267972,1.1096298990104347,238
656000,189417.03403850133,71338.20559967823,260755.23963817954,286.0004663998496,222.4461145703322,1.1136808975718164,238
658000,190239.1032307255,72322.8040364862,262561.9072672117,289.9477988253923,222.81052904560184,1.1118594332018659,238
660000,190314.30489083577,72218.4872508274,262532.79214166314,289.52958464266993,222.81535865605872,1.1118353332117323,238
662000,189660.25462708855,72458.99193708663,262119.24656417518,290.4937868098436,223.13519051044548,1.1102416789092424,238
664000,189599.5935078303,72359.23638945067,261958.82989728096,290.0938589884185,223.52068093909662,1.108326923017703,238
666000,190335.5202340968,72606.39958072966,262941.91981482645,291.0847556249185,224.13608742593547,1.105283809408483,238
668000,189686.19840079045,71671.10518897267,261357.30358976312,287.3350869864228,222.86302826732097,1.1115975155775832,238
670000,189339.2816318582,72333.20314729163,261672.48477914982,289.9894896769563,222.60729864768763,1.1128745105888471,238
672000,188686.91319406626,71799.97602476439,260486.88921883065,287.851740283656,223.10041599935587,1.1104147315295279,238
674000,189685.9275268769,71704.7738723756,261390.70139925252,287.47006738122485,223.35710171769793,1.1091386243414048,238
676000,188814.82745110767,72245.6532482618,261060.48069936948,289.638495258954,222.97468276801084,1.1110408834791354,238
678000,189262.56046182674,71709.68165092444,260972.24211275118,287.48974305069476,223.34035605461042,1.109221785584848,238
680000,188997.00226585008,72839.07055675291,261836.072822603,292.01755183279863,223.21530158186494,1.1098432176487392,238
682000,189446.58209143707,72587.73541727473,262034.3175087118,291.0099295284642,223.682636045509,1.1075244503361823,238
684000,188628.79033106146,72632.79016079631,261261.58049185778,291.1905575321038,222.59633599894156,1.1129293185545905,238
686000,190144.86054301762,71873.48878440753,262018.34932742515,288.14645870792174,223.82360393916676,1.106826912694081,238
688000,189819.10077281017,72995.35196170132,262814.45273451146,292.6440962535497,223.42385988805444,1.108807218083945,238
690000,189516.71056567028,72069.34576021654,261586.0563258868,288.9316646989916,223.5444778156792,1.1082089388059797,238
692000,189351.85779789207,72405.19453261208,261757.05233050414,290.27810879213223,222.86012226399367,1.111612010346975,238
694000,188994.34371357795,71985.95969033419,260980.30340391214,288.597363398908,223.6384663101388,1.1077431920521963,238
696000,189035.073107593,71844.37205357915,260879.44516117213,288.0297274483259,223.08724243381744,1.1104803028328487,238
698000,190592.8620220375,72568.87415130774,263161.73617334524,290.93431323256635,223.27495079874575,1.1095467165027022,238
700000,189924.22400616005,71692.45542497016,261616.6794311302,287.42068175856076,223.2813149356133,1.1095150913433518,238
702000,189315.73072734405,71976.98262265878,261292.71335000283,288.56137362988466,223.1345017687341,1.1102451058546405,238
704000,189970.353229305,72073.61932668953,262043.97255599452,288.94879776246285,222.72093965096477,1.1123066781429936,238
706000,189101.44169490284,73340.31365702942,262441.75535193225,294.02707477010443,222.9215407965333,1.1113057430468976,238
708000,189890.27535721415,72147.54360588943,262037.81896310358,289.2451660009364,222.76269174454742,1.1120982000888149,238
710000,189303.3492749381,71951.32429306518,261254.6735680033,288.45850737232854,223.00396521702757,1.1108949937054073,238
712000,189647.42037554074,71802.0458392071,261449.46621474784,287.86003833224026,223.09182366566654,1.1104574989144997,238
714000,189573.76333699632,71837.63191901303,261411.39525600936,288.00270571974016,222.73805724538497,1.1122211965022588,238
716000,189405.59707567946,71530.79008335061,260936.38715903007,286.7725527130484,223.00138557027478,1.1109078443729308,238
718000,189774.87788057816,72262.7906237311,262037.66850430926,289.7072003425187,222.92918911046408,1.1112676160737998,238
720000,189270.99907360668,71867.67339092836,261138.67246453505,288.1231443389471,222.4612231940001,1.113605261084136,238
722000,189662.00465418166,71603.55055431079,261265.55520849244,287.0642551529284,223.45063513505355,1.1086743538961987,238
724000,189599.6152416683,71387.82348622437,260987.43872789267,286.19938840208783,223.1051615236579,1.1103911126223818,238
726000,189318.78147006046,72082.87359872405,261401.65506878452,288.98589886552276,223.20122906045933,1.1099131916919063,238
728000,190087.94009065698,71990.07826053175,262078.01835118874,288.61387507014365,223.3433002753883,1.1092071632799734,238
730000,189034.95475023356,72172.09433061439,261207.04908084794,289.3435917836257,223.30221688765624,1.1094112364351767,238
732000,190885.46037367778,72106.75253997277,262992.21291365055,289.0816314155198,223.426234437305,1.1087954338037533,238
734000,189779.818184688,72477.12926687868,262256.9474515667,290.56650078878613,223.34169134829065,1.1092151538770314,238
736000,189040.01647250517,72034.74540428544,261074.7618767906,288.79294915588656,222.96361892932697,1.1110960152408327,238
738000,189147.6381385069,72843.60313337736,261991.24127188427,292.0357232882998,222.83596817254067,1.1117325024667095,238
740000,189693.90517842816,72397.51040324365,262091.4155816718,290.2473025142791,223.85825469478604,1.106655588259711,238
742000,190114.1058376563,71582.56506962601,261696.67090728233,286.9801226974367,222.392981145507,1.1139469746752646,238
744000,189731.69272277015,71676.84017720066,261408.53289997083,287.35807900443365,223.7200690853449,1.107339138365566,238
746000,189148.3639433988,72363.88375941214,261512.24770281097,290.11249065941917,222.86834151520983,1.1115710147604965,238
748000,189441.11655360018,71672.0680685986,261113.18462219878,287.3389472464307,223.0123898023815,1.1108530281908362,238
750000,188977.38745591976,71984.4231892262,260961.81064514595,288.5912034453485,223.57352740797825,1.1080649458286906,238
752000,189170.5054906233,72389.85524885876,261560.36073948204,290.21661239940954,222.56286078070315,1.1130967119448978,238
754000,190104.7225947657,72282.6143200318,262387.33691479755,289.78667509717667,222.15979963524595,1.1151161863793262,238
756000,189303.9101362552,72402.57321537592,261706.48335163112,290.2675997255553,222.69332830288326,1.1124445910616139,238
758000,189746.29730098287,72864.67738154021,262610.97468252305,292.12021160354317,223.10271490249568,1.1104032895535125,238
760000,189995.44627185352,72071.78989927082,262067.23617112433,288.9414634443286,223.39370567174737,1.1089568875323135,238
762000,189649.91220934596,72104.26541960833,261754.1776289543,289.07166035473625,222.2984668534521,1.1144205897711688,238
764000,189663.74959554465,72823.38583175688,262487.1354273015,291.9546705390163,222.2397967870268,1.1147147905892618,238
766000,189810.01182530494,72432.77941289419,262242.7912381991,290.3886987426356,222.7975096353405,1.1119244058945028,238
768000,189235.7088461701,71653.55118953653,260889.26003570663,287.2647116246695,222.16679011444188,1.1150810992427749,238
770000,189466.54444284085,71878.8622944128,261345.40673725365,288.168001531361,223.29924376391807,1.1094260077206808,238
772000,189234.52605684474,72110.32133108476,261344.8473879295,289.095938979243,222.7142494767323,1.1123400910274146,238
774000,189405.24223702028,71930.62061489695,261335.86285191722,288.3755047012839,222.49780118825882,1.1134221876037291,238
776000,189451.99352697737,72355.27225523605,261807.26578221342,290.0779664631619,223.77273183414397,1.1070785368061125,238
778000,189269.2930134983,72142.04058645232,261411.33359995062,289.2231039640182,222.74108662827365,1.1122060697741276,238
780000,189261.94918111316,72415.38339394744,261677.3325750606,290.3189567370659,222.45720662732933,1.113625367736754,238
782000,189947.59077170317,72654.22505865224,262601.8158303554,291.2764917202783,222.2724219949968,1.114551172442018,238
784000,189273.89685642743,72248.21687415478,261522.1137305822,289.6487730364072,222.56801658011665,1.1130709270030053,238
786000,189031.09472193476,72342.38626643195,261373.4809883667,290.02630552247774,222.43438406555458,1.11373962967452,238
788000,188619.58102029737,71687.24189411194,260306.8229144093,287.39978030408054,222.88047842263506,1.1115104844054011,238
790000,188693.75156550866,72766.87910256734,261460.630668076,291.72813062583674,222.72559131860103,1.1122834473999714,238
792000,189675.77029942535,72172.7068168534,261848.47711627875,289.3460472890389,222.5337175166103,1.1132424843330062,238
794000,189513.16933996114,72305.21829260292,261818.38763256406,289.87729619765827,222.664184578459,1.112590194983774,238
796000,188920.66156683327,71270.64272857406,260191.30429540732,285.7296015458114,223.15683844317644,1.110133976912083,238
798000,189475.0919360763,72353.41103664742,261828.5029727237,290.07050469173174,222.90578490790296,1.1113842946624553,238
800000,188996.5250335635,72616.08293084637,261612.60796440986,291.1235769356931,222.54189737890306,1.1132015654304197,238
802000,189669.5056090171,72260.9504816028,261930.4560906199,289.6998230682726,222.97521876871593,1.11103821269491,238
804000,188683.1399587742,72850.18931800041,261533.3292767746,292.06212781947846,222.68646400160134,1.1124788821213185,238
806000,189354.33950746863,72378.3809326058,261732.72044007442,290.1706109648013,222.92071642622489,1.11130985270289,238
808000,188783.7065338774,72135.5283599532,260919.2348938306,289.19699593676415,222.50598395674587,1.1133812409477,238
810000,188616.4840841114,71707.62115440612,260324.1052385175,287.48148235840085,222.00629650858744,1.115887217759466,238
812000,189664.52231381298,72242.23920280511,261906.76151661808,289.6248080827106,222.5264467559841,1.113278858075276,238
814000,189796.50819831842,71852.98775490696,261649.49595322539,288.064268471294,222.9513377782482,1.111157219350044,238
816000,188814.4549017609,72457.12323067777,261271.57813243868,290.48629501915434,221.97333578545957,1.116052915362272,238
818000,189636.9496187761,72615.00478223382,262251.95440100995,291.11925455326923,222.62047986694517,1.1128086179857095,238
820000,189269.43640850985,72201.97452245421,261471.41093096405,289.46338381834914,222.78693126863953,1.111977202277317,238
822000,189083.08353780024,72356.39879030011,261439.48232810036,290.0824828306683,222.2561317707459,1.1146328632749931,238
824000,188947.49995675823,71838.64383056355,260786.14378732178,288.00676255258276,222.61530739141767,1.112834474138239,238
826000,189312.87996767124,71890.96640502488,261203.8463726961,288.2165278609948,222.55952903706373,1.1131133751401612,238
828000,189057.42672392866,71489.91277362751,260547.33949755615,286.6086723694415,223.14617172099975,1.1101870429836151,238
830000,189136.4324055612,72921.43362300575,262057.86602856696,292.3477518310243,222.54135811396466,1.113204262954056,238
832000,189181.145054718,72171.99309053522,261353.13814525324,289.3431859042008,222.37854431382584,1.1140192921959353,238
834000,189118.43721042573,72528.4886103466,261646.92582077233,290.77240442853065,223.47598410955572,1.1085485964997601,238
836000,188853.3283523193,72703.90008326106,261557.2284355804,291.4756427934951,222.27118143797261,1.1145573930607995,238
838000,189077.0664562137,72942.65119112768,262019.71764734137,292.4328147272344,222.87495409538826,1.1115380350455306,238
840000,189333.86229804205,72329.95907513396,261663.821373176,289.9764839370119,222.99891038200292,1.1109201749536621,238
842000,189591.49093554216,72525.89075645615,262117.3816919983,290.76198942834856,222.5702342613926,1.1130598364069884,238
844000,189880.9744587245,73712.11089331331,263593.0853520378,295.5176390769791,222.40422425623953,1.1138906617647149,238
846000,189696.13751798018,72700.16698783837,262396.3045058185,291.4606765208923,222.84144924517676,1.1117051579730413,238
848000,188406.58324425772,72323.98950511696,260730.57274937467,289.952551462194,223.35729411137766,1.1091376689606454,238
850000,189032.9281011849,72647.1431351782,261680.0712363631,291.2480997331297,222.77159311780775,1.1120537635381642,238
852000,188680.7881338119,72564.60330442272,261245.39143823463,290.91719107213675,223.05244232528477,1.1106535573135399,238
854000,189520.18413981795,72841.05782006227,262361.2419598802,292.0255189274089,223.3042970891473,1.1094009016635744,238
856000,189437.98981010064,72767.61274244236,262205.602552543,291.7310718456875,222.881054991136,1.1115076090513978,238
858000,189696.21009320812,72704.2528651598,262400.4629583679,291.47705712382106,223.16461202729778,1.110095307161637,238
860000,190331.4370958641,72994.80813912526,263326.2452349893,292.6419160261514,223.42202578075936,1.1088163204604917,238
862000,189864.26302310452,72020.98679129287,261885.2498143974,288.7377897963287,223.02745403878842,1.110777996384989,238
864000,188809.38096410036,72982.73793555371,261792.11889965407,292.5935256325049,222.34066413715803,1.1142090876513169,238
866000,189376.09309460968,73398.27806370272,262774.3711583124,294.2594586267462,222.98283280790983,1.1110002748483467,238
868000,189087.23379183724,72328.53324323201,261415.76703506924,289.9707676649872,223.39833120088514,1.1089339262489044,238
870000,189042.7315819735,72728.84461726423,261771.57619923772,291.57564738849527,223.06970042585272,1.1105676300416976,238
872000,189327.50125226774,72400.28557636782,261727.78682863555,290.258428401189,223.00248477073785,1.1109023686024782,238
874000,189796.791332282,72453.96276351958,262250.7540958016,290.473624458216,223.20011618374642,1.1099187257237226,238
876000,189245.9548806795,72568.70450246788,261814.65938314737,290.93363309704966,222.75404324475582,1.1121413776711908,238
878000,189184.22027167724,72227.40221810825,261411.62248978548,289.5653254463365,222.39692974320175,1.1139271968462212,238
880000,189262.0437971803,72406.44628531847,261668.49008249876,290.2831271669965,222.44260917106698,1.1136984476995309,238
882000,189541.08427669096,72522.79523925441,262063.8795159454,290.7495792568843,222.78592312833547,1.1119822341438688,238
884000,188602.07139982353,71870.38998376246,260472.461383586,288.1340353728754,222.9897958206059,1.1109655830859246,238
886000,189127.71916402178,72235.52763212442,261363.2467961462,289.5979008689839,222.73999890161022,1.112211501112025,238
888000,189063.10384768003,72956.28661326144,262019.39046094147,292.48748020496873,223.50777282451816,1.1083909315787115,238
890000,189662.36108535144,72353.81737851692,262016.17846386836,290.07213374818497,223.00710038948048,1.1108793760529816,238
892000,189302.01514500915,72844.22819861646,262146.2433436256,292.03822922391186,222.64932688217277,1.1126644396600975,238
894000,189464.2565467843,72635.41547375171,262099.67202053603,291.2010826178328,222.60029084963892,1.1129095455827098,238
896000,188712.48163068655,72479.05651725021,261191.53814793675,290.57422728681746,222.83153191458788,1.1117546354750547,238
898000,189451.8670627313,71899.75230437849,261351.6193671098,288.251751221209,223.3644833611242,1.1091019700545997,238
900000,188843.56706121308,71689.75824743946,260533.32530865254,287.4098685621079,222.0054999042759,1.115891221806975,238
902000,188877.42707563995,72160.71579256446,261038.1428682044,289.29797433135207,222.47964821011394,1.1135130360422276,238
904000,189205.44458608446,72755.592691535,261961.03727761947,291.68288251800874,222.7781933941116,1.1120208165876917,238
906000,189799.0982735993,72834.85589267735,262633.9541662766,292.00065491366263,223.40697769296122,1.1088910073190428,238
908000,189504.643001594,72654.25457881048,262158.8975804045,291.27661006891,222.8866044924663,1.1114799343826167,238
910000,189209.94325838145,71465.81721997718,260675.76047835863,286.512071403322,223.11927113355864,1.1103208937418847,238
912000,188722.24571422965,72907.1580027033,261629.40371693295,292.29051974857526,223.7361293227164,1.1072596512953874,238
914000,189467.0730300313,71985.15913240927,261452.23216244054,288.5941538993421,223.18639564716975,1.1099869587377884,238
916000,188908.16025398544,72363.72150221563,261271.88175620107,290.11184015758096,223.11084612607823,1.1103628211604653,238
918000,189617.76578081714,72486.06723417634,262103.83301499346,290.6023338013256,222.96655876862766,1.111081365314178,238
920000,188717.33829492645,72710.12006694722,261427.45836187367,291.5005791963705,222.36339620325148,1.1140951827773362,238
922000,189801.34398322657,72267.70728381298,262069.05126703955,289.7269116187518,222.72423786736528,1.1122902065269564,238
924000,189986.9938153578,72222.30944456108,262209.3032599189,289.5449081173959,223.5152182446284,1.108354010441096,238
926000,189336.0021353627,71955.10228544795,261291.10442081065,288.47365364036887,222.55045080803419,1.1131587810160812,238
928000,188964.60611575877,72888.83958212912,261853.4456978879,292.21707976247126,222.73750881755137,1.1122239350309626,238
930000,189671.8300837475,72342.40027459328,262014.23035834078,290.02636168229617,222.64726006298145,1.1126747684475111,238
932000,188871.11109260353,72427.230941443,261298.34203404654,290.3664544850249,222.4726759402375,1.1135479334217164,238
934000,189431.14857053605,71744.99389055363,261176.14246108968,287.63131259142926,222.03796175401567,1.1157280790142647,238
936000,189275.57567287656,72544.20926799644,261819.78494087298,290.8354297791428,223.1132931804573,1.1103506429609278,238
938000,189404.2042690455,72073.11617519452,261477.32044424,288.9467805886212,222.7764076765671,1.1120297302563462,238
940000,188772.62961232278,72525.66699795882,261298.2966102816,290.7610923629674,222.06206062283297,1.1156069967162057,238
942000,189076.8453117517,71984.31204656644,261061.15735831816,288.5907578657007,222.76212952830934,1.1121010068480597,238
944000,188839.81268670736,71994.73861850158,260834.55130520894,288.6325588110894,222.41595472835604,1.1138319138958193,238
946000,189407.2495864256,72189.48518928778,261596.73477571338,289.41331310125446,222.6663755555266,1.1125792473963945,238
948000,188590.83936471445,71808.9199553296,260399.75932004408,287.8875972034033,222.34781032517967,1.114173277325035,238
950000,188220.55857450282,72445.32598940271,260665.88456390554,290.4389989527824,223.1532751227566,1.1101517035758148,238
952000,188513.76367413765,73066.57709745991,261580.34077159758,292.9296434140805,222.79337387400471,1.1119450467864926,238
954000,189664.94945143082,73138.59030317189,262803.5397546027,293.21835000891906,222.25251547389263,1.1146509995975784,238
956000,188597.0238322129,71970.84510861362,260567.8689408265,288.536767854274,222.02822460073486,1.1157770097992794,238
958000,187639.27587424044,72008.25631646285,259647.5321907033,288.6867523233747,221.7285391172776,1.117285079865241,238
960000,189566.14655600744,72035.42739828143,261601.57395428888,288.795683323354,222.02801995678848,1.1157780382145692,238
962000,190247.0404312677,72204.46802673259,262451.50845800026,289.4733804727448,222.46838515533844,1.1135694106066827,238
964000,188856.47429748578,72721.57045547724,261578.044752963,291.54648470285923,222.3687660473779,1.1140682791902008,238
966000,188543.40724269103,72941.41495721949,261484.82219991053,292.4278585684504,221.9271083087513,1.1162853894865163,238
968000,189135.7449844163,72045.63225304594,261181.37723746223,288.8365953872006,222.3810020963556,1.1140069799159817,238
970000,189249.98416859563,71971.10809407808,261221.09226267372,288.5378221836458,222.1609765776591,1.115110278827264,238
972000,189008.52864427213,72488.73130010918,261497.2599443813,290.61301425078335,221.98957761195211,1.1159712595566131,238
974000,189465.31371988298,71467.13475421855,260932.44847410155,286.51735350152404,222.51875080658573,1.1133173615170173,238
976000,189431.49843777274,72397.85612539563,261829.35456316837,290.24868854152606,222.1231425063329,1.115300214740063,238
978000,189204.76204973948,71704.20655586816,260908.96860560763,287.4677929648114,221.9776199802742,1.1160313754065176,238
980000,188364.64353753556,72405.64583668084,260770.2893742164,290.27991810557194,221.78571504021616,1.1169970459600131,238
982000,188566.96138123935,72200.85039097173,260767.81177221108,289.4588770869899,221.93248167161724,1.1162583623185482,238
984000,188490.86611318984,72511.84014578503,261002.70625897485,290.70565942717514,221.83356782618614,1.1167560931542986,238
986000,188712.15270673402,72968.50268292773,261680.65538966176,292.53645538723976,222.23292331114203,1.1147492677725583,238
988000,188621.5726595394,71574.65026522224,260196.22292476165,286.9483916252585,221.91964239121558,1.1163229440471418,238
990000,188985.69727656047,71786.43097794671,260772.1282545072,287.79743712765855,222.30782078154138,1.1143736988879724,238
992000,189033.73811572557,72141.45358356723,261175.1916992928,289.2207506233713,222.9235860750019,1.111295547043198,238
994000,188299.30438049487,71718.90204034102,260018.2064208359,287.5267083156795,222.13211874122956,1.1152551460810842,238
996000,189131.88526631275,72093.85355551107,261225.73882182382,289.0299183742242,222.16029921484605,1.1151136787787317,238
998000,189377.39866493514,71799.46195391734,261176.8606188525,287.84967933327493,222.09322385882012,1.1154504591888397,239
1000000,188170.04519561888,72561.66971210742,260731.7149077263,290.90543007025354,222.05041107678613,1.1156655253855083,239
