#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
140000,39941.305985719904,45594.700563245206,85536.00654896512,281.2195904722774,202.68231318210857,0.5911057045819674,333
142000,39231.763562166794,46655.80190378929,85887.56546595608,287.76426519875076,197.2641864423647,0.6073412194099286,333
144000,40215.144862720095,46010.51073556839,86225.65559828849,283.784229891561,199.14297056673928,0.6016113508744821,332
146000,39650.731778241454,46204.18574077035,85854.9175190118,284.97878112174317,201.16346330676166,0.5955687457871791,332
148000,39427.75037261892,46197.00181611741,85624.75218873633,284.93447201730936,199.43910071364633,0.6007180693811446,332
150000,39746.27758195175,46230.45700303955,85976.7345849913,285.140817356772,200.08579267617628,0.5987765045053013,332
152000,39121.352117612514,46022.68292038204,85144.03503799456,283.859305652256,198.3237840322473,0.6040963373325552,332
154000,39757.41893235082,46840.26184152892,86597.68077387974,288.90197961531385,200.9370503744255,0.5962398239476786,332
156000,39469.61963403816,46542.50719615307,86012.12683019124,287.06548461919766,199.9966012589416,0.5990435376684025,332
158000,39219.93290707889,46678.42258036171,85898.3554874406,287.90378530357253,198.598512815061,0.6032606681772068,332
160000,39751.75968287323,45936.310803845816,85688.07048671905,283.3265785822132,200.66538616463762,0.5970470235535134,333
162000,38928.29465049058,45944.22350351408,84872.51815400465,283.37538263471816,198.278608994633,0.6042339723245495,333
164000,38601.47202879047,46208.79305290188,84810.26508169234,285.0071981617676,197.04934649773696,0.6080033944248031,332
166000,40365.11871669255,46287.92905929379,86653.04777598634,285.4952942570205,201.60841281077145,0.5942543263423394,332
168000,38735.29893013425,46492.69544308152,85227.99437321577,286.75825503710934,198.51135383882286,0.6035255375724643,332
170000,39786.10304302005,45517.989916322294,85304.09295934235,280.746453540879,199.48537683253463,0.6005787163055536,332
172000,38868.502951927934,46618.44567684528,85486.94862877321,287.5338589736191,197.94678763162838,0.605246859387125,332
174000,39181.769606182665,46020.20609094144,85201.97569712411,283.8440290312376,198.48985973668616,0.6035908922438008,332
176000,38546.363885947794,46273.87765207823,84820.24153802602,285.4086278038164,196.8253972951356,0.608695184596354,332
178000,39041.13954504716,46117.40297818271,85158.54252322987,284.4435212636135,197.71393210124668,0.6059596825906121,332
180000,39362.10448469822,45933.3943975452,85295.49888224341,283.30859073328816,197.327504427566,0.60714633718885,333
182000,39715.40149965274,46185.32710257426,85900.728602227,284.86246456642306,200.31655593521003,0.5980867181969886,333
184000,38770.29764049719,45862.01042052382,84632.308061021,282.86830770617655,197.867295310184,0.6054900146686694,332
186000,39995.664393367064,46042.59472537303,86038.2591187401,283.98211794350823,198.79002087068105,0.6026795058176041,332
188000,39589.12617365527,46103.84206741881,85692.96824107408,284.3598801008392,199.42210012502971,0.6007692801585143,332
190000,39175.28104190175,46114.47339958906,85289.7544414908,284.4254521704472,198.21781592030302,0.6044192898784823,332
192000,40045.93094556648,46458.120304278025,86504.0512498445,286.54500204378496,198.24689939973533,0.6043306195585988,332
194000,39434.13116028108,46222.57294173561,85656.7041020167,285.092189940345,200.44200648065623,0.5977123939406148,332
196000,39019.48884753387,46195.368096602935,85214.8569441368,284.9243955407204,196.5913908470362,0.6094197259789083,332
198000,39537.136057448755,45752.66266944908,85289.79872689783,282.193871216926,199.03262952830337,0.6019448761931581,332
200000,39556.38383756591,46949.33288436959,86505.7167219355,289.57470941989914,200.56988145691545,0.5973313174916993,332
202000,38859.24769763693,46293.63351447639,85152.88121211331,285.5304782703049,198.0801614299365,0.6048393270428064,332
204000,39773.641688307405,46238.5842967365,86012.22598504391,285.19094498513385,199.39805239846362,0.6008417339021932,332
206000,39200.188160991675,45624.09630636631,84824.28446735798,281.40089792117,197.94204934398627,0.6052613476362048,332
208000,38986.12263665266,46196.993858439055,85183.11649509172,284.9344229358368,198.13735216175243,0.6046647451006979,332
210000,39459.81937611461,46242.421548078026,85702.24092419264,285.2146124341459,199.25610688465542,0.6012697598732393,332
212000,39579.15842988565,46422.39537107134,86001.55380095699,286.3246573335023,198.930180504168,0.6022548777474369,332
214000,39036.41887656888,45924.35737264354,84960.77624921242,283.25285205290345,198.8773393814728,0.6024148950927404,332
216000,38973.97762784189,46548.50545558834,85522.48308343023,287.10248076219443,197.55267494968268,0.6064543118453265,332
218000,38904.71646409192,45915.74844485943,84820.46490895136,283.1997537955195,198.77616874822414,0.6027215047673246,332
220000,39996.61777934748,45880.127319134685,85876.74509848216,282.98004935038165,197.27442505853378,0.6073096981743331,332
222000,38863.94667272823,45942.35215405525,84806.29882678347,283.3638405010504,197.97247957644026,0.6051683132733306,332
224000,39339.50632543229,46336.150874932995,85675.65720036528,285.79271740221856,201.07455257386317,0.5958320931526291,332
226000,39893.85458944782,46430.02389796326,86323.87848741109,286.37170866144066,200.2721287921921,0.598219394093164,332
228000,39579.96912068041,46435.749798990786,86015.7189196712,286.40702494868793,198.65841671542785,0.603078759614966,332
230000,39762.04211096038,46214.60133262798,85976.64344358836,285.0430225454293,200.03445641198874,0.5989301727751383,332
232000,39974.96207970185,46296.89348096456,86271.85556066642,285.55058513424814,198.47806834345624,0.6036267510045185,332
234000,39312.94942958177,46229.65527914698,85542.60470872876,285.13587247366155,198.15898664824212,0.6045987293651517,332
236000,38928.46102617326,46296.715008724736,85225.176034898,285.5494843508331,198.81886007612198,0.6025920855493426,332
238000,39198.25462261873,46561.99757779404,85760.25220041277,287.1856976499997,198.3463343439831,0.6040276566545363,332
240000,39068.653155748325,46276.95564818928,85345.6088039376,285.42761230848754,198.24347636648477,0.6043410544230543,332
242000,39484.824151722096,47287.296848111335,86772.12099983342,291.6592079757348,198.97473347992783,0.6021200252136492,332
244000,39469.04007774535,46021.702226866146,85490.74230461149,283.8532569179621,198.45072916744152,0.6037099084615968,332
246000,39938.12719454166,46294.168840105616,86232.29603464727,285.53378005872247,198.6886759303415,0.6029869139689492,332
248000,39063.809282365546,45790.22201057934,84854.03129294488,282.4255302123922,199.13280134079938,0.6016420736972109,332
250000,39110.478389772434,46712.209483597326,85822.68787336975,288.1121766072519,198.68476818575536,0.602998773553708,332
252000,39285.28120023697,46837.75306590765,86123.03426614462,288.88650595622437,199.9222287731118,0.5992663861094694,332
254000,39448.791010125,46120.98888520543,85569.77989533043,284.4656384678487,198.64993455540343,0.6031045104945615,332
256000,38929.706977350106,46168.22673528172,85097.93371263183,284.75699269737845,197.89785327239557,0.6053965192583769,332
258000,39438.00936601438,46454.713152394834,85892.72251840922,286.5239873678373,197.44596153599227,0.6067820815771601,332
260000,39832.54100134217,46355.81077267787,86188.35177402003,285.91397597666344,200.08998163741163,0.5987639688873485,332
262000,39485.258005145304,46270.16631972858,85755.4243248739,285.38573699960926,200.4937750042717,0.5975580615271505,332
264000,39325.95429419026,46316.97720884984,85642.9315030401,285.67445781377637,200.47798493062007,0.5976051264744858,332
266000,39066.55167120523,46800.51615910015,85867.06783030537,288.65683567539133,197.6942211152372,0.6060200994442686,332
268000,39072.30673395547,46447.97054084991,85520.27727480538,286.48240020016306,197.97544679196233,0.605159243134373,332
270000,39298.39427995756,46149.818855197314,85448.21313515487,284.6434563338351,198.45010991327428,0.603711792309768,332
272000,39085.850336222364,46694.70720153425,85780.55753775661,288.00422580302893,198.08336878185352,0.6048295335271419,332
274000,39919.14477589001,46298.12335562399,86217.26813151399,285.55817077125823,201.6125654582114,0.5942420863874469,332
276000,39240.35421794547,46702.87983549559,85943.23405344106,288.0546330816665,198.849041188976,0.6025006247123672,332
278000,39414.81583203307,47035.604961044155,86450.42079307722,290.1068194627748,200.17072452772166,0.5985224453899662,332
280000,39354.96231165256,45807.10010823386,85162.06241988642,282.5296311638563,198.7549687982776,0.6027857933021471,332
282000,38706.5503449514,46086.903200229186,84793.45354518059,284.25540433424163,196.5039414178355,0.609690933807087,332
284000,38678.11272409482,46389.613489709765,85067.72621380459,286.1224648168824,197.11435619093405,0.6078028706532314,332
286000,39563.17597014107,46118.94712343016,85682.12309357122,284.45304526286674,199.16835929787726,0.6015346612391869,332
288000,39401.296569482016,46120.27121903848,85521.5677885205,284.46121203707776,199.18481055660706,0.6014849787241431,332
290000,39584.77079899585,46424.362729557906,86009.13352855376,286.336791632907,200.6005872488969,0.5972398844035393,332
292000,38990.62480785076,46018.94384525558,85009.56865310634,283.83624373578726,196.8242676873129,0.6086986780011573,332
294000,39601.44484730814,46264.50653761116,85865.9513849193,285.3508285214405,200.64871780246673,0.5970966216577557,332
296000,39219.09711699666,46207.51346636926,85426.61058336592,284.9993059112158,200.2214592919281,0.5983707838485585,332
298000,38825.29172608374,46319.23534399372,85144.52707007746,285.6883855692512,200.59124159376418,0.5972677101348463,332
300000,38996.97936578722,45661.67569717212,84658.65506295934,281.6326805792872,200.43617860864785,0.5977297729954038,332
302000,39025.53936154534,45839.51172700801,84865.05108855336,282.72953997004674,196.56268650451705,0.6095087204511731,332
304000,38802.46995251023,45879.09891799672,84681.56887050695,282.97370636439234,199.09673827578035,0.6017510511591715,332
306000,39321.78951682229,46198.66783429695,85520.45735111924,284.9447477060272,198.16103499859904,0.6045924797509273,332
308000,40158.64227373342,45888.85294253408,86047.4952162675,283.03386736450784,201.30566950405424,0.595148024568679,332
310000,39476.50368711028,45822.33579376489,85298.83948087518,282.6236020243438,201.00210650753493,0.5960468455852829,332
312000,39632.86161501513,46602.53230601379,86235.39392102891,287.4357082768719,199.3016579583775,0.6011323376187563,332
314000,39488.72139761749,46500.73987887636,85989.46127649385,286.80787161341885,198.47589879722588,0.6036333492673308,332
316000,39110.14635555708,45611.29783039434,84721.44418595142,281.3219593136774,200.52361961305184,0.5974691249390114,332
318000,39432.22094439332,46804.38214958401,86236.60309397732,288.6806803820614,197.77192708841596,0.605781989909278,332
320000,39809.40737873828,46020.329309705216,85829.73668844349,283.84478902154035,199.9067964882107,0.599312647916294,332
322000,39113.39513238523,46400.728956267456,85514.1240886527,286.19102293689735,199.45814297175403,0.600660718859593,332
324000,39156.12753366602,46033.5021888624,85189.62972252842,283.9260368778957,197.97803558554733,0.6051513299718754,332
326000,39283.4011120403,46712.25990239968,85995.66101443997,288.1124875810005,200.1569905499205,0.598563513623236,332
328000,39186.61364707857,46400.943645751344,85587.55729282991,286.192347101504,197.9842632137461,0.6051322948353153,332
330000,39573.81903608127,46140.297096537055,85714.11613261834,284.5847279062342,201.84008646320999,0.593572236512348,332
332000,40100.61280104288,45831.75630226444,85932.36910330731,282.6817059598793,200.05703371770937,0.598862580902137,332
334000,39844.29370766424,46354.07612633325,86198.3698339975,285.9032770022515,198.51160529034144,0.6035247730961875,332
336000,38791.82243978813,46284.02817586076,85075.85061564889,285.4712343371622,197.7670311371424,0.6057969867421067,332
338000,39313.85033123599,46486.4811295767,85800.33146081268,286.71992631299656,200.30386198453937,0.5981246210273302,332
340000,39911.51405797098,46192.68211509439,86104.19617306537,284.90782890884174,200.23896137190005,0.5983184826718043,332
342000,39300.03265586051,46237.66277393664,85537.69542979714,285.1852612047561,200.7230129829685,0.5968756136097805,332
344000,39312.58933350546,46226.75587138561,85539.34520489107,285.11798946854935,198.95738528435064,0.6021725273911552,332
346000,39198.204349586864,46379.35884462668,85577.56319421355,286.0592160828173,198.2358952739583,0.6043641661074685,332
348000,40164.78325624007,45935.2049286759,86099.98818491597,283.31975775087625,200.74659040542653,0.5968055113556473,332
350000,39188.18199966462,45853.22788279501,85041.40988245963,282.81413865510495,198.98755604755374,0.6020812251756188,332
352000,38832.04257341951,46358.481623753214,85190.52419717272,285.93044928685833,197.62171516115265,0.6062424437623957,332
354000,39863.07419268397,46220.57782225411,86083.65201493808,285.07988441631267,198.70317070610363,0.6029429279566757,332
356000,39932.81795346338,46020.06313188569,85952.88108534907,283.8431472865037,198.980188365332,0.6021035185666102,332
358000,38924.58313900309,46537.21044360329,85461.79358260638,287.0328152395443,196.78455371148942,0.6088215222189883,332
360000,39432.5635757425,45928.20924492079,85360.77282066329,283.27660968111417,199.29761336514133,0.6011445371415991,332
362000,39836.288258535016,46380.591415167895,86216.8796737029,286.0668183475223,201.1651606762336,0.5955637205621146,332
364000,40486.77697509657,45274.67102384706,85761.44799894362,279.24570809347466,202.53496239755592,0.5915357532426659,332
366000,40290.497982943896,46794.40478990352,87084.90277284742,288.61914189252906,199.71837720408686,0.5998780543734643,332
368000,39663.38102913537,46532.17158127331,86195.55261040869,287.0017364785616,199.45009657293713,0.6006849512654963,332
370000,38737.88246104035,45891.923022432486,84629.80548347284,283.05280304345916,198.17959707089358,0.6045358518765963,332
372000,38524.79584075403,45840.74925724001,84365.54509799404,282.7371728251975,197.02966930400297,0.6080641152321073,332
374000,39292.50678176968,46229.06334711761,85521.5701288873,285.13222154754885,198.9279358540502,0.6022616734318967,332
376000,39547.03270695433,46391.78577938322,85938.81848633755,286.135863093542,200.38459743291313,0.5978836351427829,332
378000,39821.723571028175,46545.616786713064,86367.34035774124,287.0846639925243,198.35339183332775,0.6040061651201021,332
380000,39859.14990721186,46147.019621968175,86006.16952918004,284.6261911865129,201.37369422347365,0.5949469815399934,332
382000,39603.44279568932,46144.54581446118,85747.9886101505,284.61093320421605,200.3768224890745,0.5979068339919688,332
384000,39718.796849632534,46416.375887834925,86135.17273746745,286.28753028606724,198.3973410841784,0.603872364846766,332
386000,38871.08926430208,46024.82129464258,84895.91055894466,283.8724947449882,197.38147278791442,0.6069803302589855,332
388000,39494.19422621145,45951.07606930437,85445.27029551583,283.41764797962503,196.60426138366736,0.6093798308166583,332
390000,39557.14610121823,46529.06228145717,86086.2083826754,286.9825588984887,199.4190437741507,0.6007784877130323,332
392000,39429.262626511496,45926.12292622456,85355.38555273606,283.2637416573724,197.17108271066746,0.6076280045366481,332
394000,39353.4531495041,45915.6061394916,85269.0592889957,283.1988760826106,199.8905418293322,0.5993613827016636,332
396000,39218.58584618234,45754.981570040734,84973.56741622307,282.2081737623244,197.35905074172715,0.6070492895539796,332
398000,38880.90903889272,46257.159548856165,85138.06858774889,285.30551366810533,198.53527263358953,0.6034528270496533,332
400000,38985.20448652914,46755.85581824278,85741.06030477192,288.38137904093355,197.44338384443753,0.6067900033267614,332
402000,39236.049735402834,45731.9296522337,84967.97938763653,282.06599384217554,197.0774027646885,0.6079168380499874,332
404000,39319.284372995455,45604.36044148979,84923.64481448525,281.279170795657,198.37684739451458,0.603934749006028,332
406000,39243.70672187663,45973.983340419334,85217.69006229597,283.5589357460147,198.41624881162434,0.6038148198918792,332
408000,39993.1141140408,45956.951744635546,85950.06585867635,283.4538880467813,199.89393789730627,0.5993511999416554,332
410000,40258.620368907126,46268.32899004008,86526.9493589472,285.3744046935259,199.7176847882763,0.5998801341344514,332
412000,39107.5085053269,46146.59882187456,85254.10732720146,284.62359577019186,197.52247902776685,0.6065470225440587,332
414000,39811.36799246037,46030.99920868807,85842.36720114845,283.91059896403965,196.69741640958864,0.6090912312256122,332
416000,39768.921440005695,46717.93836376681,86486.8598037725,288.14751126928996,199.21452534639255,0.6013952613721034,332
418000,39724.9541540454,46812.952556427874,86537.90671047327,288.73354104948635,201.7005886793241,0.5939827559466829,332
420000,39348.990174198945,46311.787269533655,85660.7774437326,285.64244723818217,199.73659715605942,0.5998233335586727,332
422000,39683.036106246305,46488.74994870023,86171.78605494654,286.73391996526084,199.4359439853455,0.600727577715964,332
424000,38929.620901434275,45632.876960802474,84562.49786223675,281.4550553564446,199.9150486118616,0.599287909398056,332
426000,38994.598212914265,46196.13273499066,85190.73094790493,284.929111687369,198.71791794581193,0.6028981823998536,332
428000,39126.53365743892,45984.731695651964,85111.26535309089,283.6252295919975,197.51979770402352,0.6065552563968263,332
430000,39650.07733973971,46264.11289013679,85914.1902298765,285.3484005773995,198.84526858825384,0.602512055682327,332
432000,39088.28744694234,46515.41539998196,85603.70284692431,286.8983874844368,199.30027339899874,0.6011365137465745,332
434000,39250.75005643259,46198.911886450594,85449.66194288319,284.94625297409243,198.335846749995,0.6040595964018102,332
436000,38909.88661628901,46240.65003004315,85150.53664633216,285.20368604204054,197.628599286254,0.6062213261263871,332
438000,39412.236023564794,46629.73934450216,86041.97536806695,287.60351620470436,198.44384473270176,0.6037308524292575,332
440000,39028.82649486391,45999.61913246635,85028.44562733026,283.7170525194957,199.4146502249012,0.6007917242022814,332
442000,39183.08110976081,46159.32325684327,85342.40436660408,284.7020777066162,198.44238068916243,0.6037353065597257,332
444000,39550.15584092085,46485.91708344364,86036.07292436449,286.71644738187985,199.23341464208542,0.6013382431608723,332
446000,39049.32331414535,46734.43315717299,85783.75647131834,288.24924807179787,198.44591585332776,0.6037245514710562,332
448000,39564.71941437753,45717.94944628264,85282.66886066017,281.9797665450619,199.15662538917312,0.6015701024542787,332
450000,39362.510069995486,46298.079401418945,85660.58947141442,285.5578996699375,198.97282083271608,0.6021258131558542,332
452000,38811.64888200596,46017.35695544418,84829.00583745014,283.8264560960534,201.00374026132113,0.596042000930206,332
454000,39732.429898208626,46269.64102783718,86002.0709260458,285.38249709741115,198.6634820533905,0.603063382869809,332
456000,39726.174501615526,46648.80390416178,86374.9784057773,287.7211028451205,198.49909276426263,0.6035628166930495,332
458000,39805.152101298605,45686.86348458723,85492.01558588583,281.7880341439401,199.13655566808347,0.6016307309216719,332
460000,39907.91524055308,46213.985852426114,86121.90109297918,285.03922637859034,200.78918218655562,0.5966789158416884,332
462000,39427.55506748661,46258.907137570975,85686.46220505759,285.31629246863747,201.37751878902685,0.5949356822959405,332
464000,40546.247504758845,45936.91212834045,86483.1596330993,283.33028743929594,202.083004535254,0.5928587206793663,332
466000,39532.10953234616,46025.71271417737,85557.82224652353,283.8779928540539,198.92361294753098,0.6022747614754717,332
468000,39386.52131727833,46111.89468908548,85498.41600636381,284.40954716607604,199.71804569957334,0.5998790500886081,332
470000,39487.803158826726,45804.37085234073,85292.17401116746,282.51279762366244,200.44120836865412,0.5977147738975074,332
472000,38972.60665419108,46152.659964844985,85125.26661903606,284.6609797670792,199.5847663284432,0.6002796392919864,332
474000,40025.86353664802,46785.33716115942,86811.20069780745,288.56321445336465,199.42059321556235,0.60077381983469,332
476000,39901.31261175242,46377.218891296536,86278.53150304896,286.0460172506789,199.97535171087853,0.5991071925355482,332
478000,39318.746928038236,45979.967990877834,85298.71491891607,283.5958479513866,198.33760366538985,0.6040542455173349,332
480000,38692.69687532402,46681.75843197049,85374.45530729451,287.9243602127551,196.45464890193927,0.6098439116073807,332
482000,38882.20101894003,46929.64050140433,85811.84152034436,289.45325048268705,197.85362642149687,0.6055318454693547,332
484000,39561.76857479218,46165.59802112228,85727.36659591446,284.7407792798046,200.00914118172298,0.5990059795865035,332
486000,39640.064954543195,45832.938733786534,85473.00368832973,282.6889989764864,197.84502778855787,0.6055581627649179,332
488000,39499.65092119863,46202.611377620226,85702.26229881885,284.96907074411456,199.5187715424133,0.6004781936738468,332
490000,39167.648431189824,46334.71288410267,85502.3613152925,285.78384814356764,199.55862912516986,0.6003582609533086,332
492000,39456.42669109627,46228.31803544322,85684.74472653949,285.1276246044555,199.04736990014365,0.6019002994107223,332
494000,39478.00702773223,45662.995881462,85141.00290919423,281.6408232292172,199.3313135362313,0.6010429039692085,332
496000,39614.045806369424,46380.44751797803,85994.49332434745,286.06593081655257,198.19883197999107,0.6044771825492302,332
498000,39111.679960485635,45742.04998432877,84853.7299448144,282.1284141588365,197.1451260935111,0.6077080063495246,332
500000,38897.231614994715,46738.87108880456,85636.10270379928,288.27662040455925,197.61533161499565,0.6062620271448713,332
502000,39412.69887824965,45668.537601991746,85081.2364802414,281.67500352558136,200.26902400349155,0.5982286683422621,332
504000,39322.15273499769,46464.16488284293,85786.31761784063,286.5822838745153,198.54349402837354,0.6034278389534732,332
506000,39349.44497847302,45982.615612932816,85332.06059140584,283.6121779893258,198.80724807392127,0.6026272819553656,332
508000,39225.91510609402,45671.20171870828,84897.1168248023,281.6914352995099,197.86343683668744,0.6055018221415982,332
510000,39382.48113508858,46442.34425005366,85824.82538514223,286.4476982902031,199.25543686598252,0.6012717817099976,332
512000,38694.596664248806,46391.3384409952,85085.935105244,286.13310399398154,198.88678294643665,0.6023862911598258,332
514000,39202.33930874357,45931.54515812223,85133.8844668658,283.2971849701888,199.57513177205308,0.6003086179928055,332
