#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
76000,71994.5714533549,39248.86389408221,111243.43534743712,290.85356089295664,123.85005445063247,1.103321117917598,342
78000,71815.89360857068,38788.601845236946,110604.49545380763,287.4427906803005,123.65677090453244,1.105045680322052,342
80000,72114.96084138076,38866.09245439419,110981.05329577494,288.01703455319245,123.38143191179721,1.1075117091225917,342
82000,72179.35835239,39288.62405805837,111467.98241044837,291.148203441219,123.54695419993257,1.106027918013229,342
84000,71917.5755421776,40097.57629965698,112015.15184183458,297.1429410391338,123.80817894622348,1.1036942930077347,341
86000,71887.8673151671,39195.81511500032,111083.68243016742,290.46044311154446,124.0192593935166,1.101815808277361,341
88000,72315.4832710296,39050.59047513381,111366.07374616341,289.3842564543062,123.92479537321994,1.1026556882268324,341
90000,71061.03245282295,39513.87355854087,110574.90601136383,292.8174140324222,123.70842583472447,1.10458426423749,342
92000,71886.20012737165,39199.707979631086,111085.90810700273,290.48929117050966,123.68252542001993,1.1048155757378226,342
94000,72046.74735975981,39362.04796632109,111408.7953260809,291.6923110421555,123.91556804522087,1.1027377970842247,342
96000,72630.27134003595,39315.9129599451,111946.18429998105,291.35042774783926,123.61621064963785,1.105408261687623,342
98000,72299.07443882775,39495.51243132521,111794.58687015297,292.6813489670207,124.19216359699128,1.1002818259455593,342
100000,71219.99084795662,39326.07809353179,110546.06894148841,291.42575643273113,123.5798358922386,1.105733629957096,342
102000,72457.42469245562,38874.88888074405,111332.31357319967,288.0822204381621,123.64610889629559,1.1051409684491988,342
104000,71331.13573210809,39562.64599570262,110893.78172781071,293.178841997833,123.63191579638952,1.1052678400266103,341
106000,71861.35407580202,39162.56018964749,111023.91426544951,290.2140076100685,123.89137383395911,1.1029531459854705,341
108000,72075.24422248744,38821.361252634255,110896.6054751217,287.68555414779763,123.76163119643965,1.104109401351832,342
110000,72637.85839627765,38992.465508800364,111630.32390507801,288.9535216060189,123.93954539333873,1.1025244613973821,342
112000,71851.04052893503,39231.063437246434,111082.10396618146,290.72165067333407,124.54359783338977,1.0971770762028903,342
114000,72078.35530497768,39503.08641021795,111581.44171519563,292.73747590962535,123.97859101887015,1.1021772340502638,342
116000,71670.75805892254,39016.326322581655,110687.08438150419,289.1303420783979,123.80776258889045,1.103698004658787,342
118000,71433.38219036069,39711.452153574704,111144.83434393539,294.28156948102065,124.16102507170883,1.1005577672357931,342
120000,71521.8212452589,38929.27064150109,110451.09188676,288.4852162753537,123.82072095592363,1.1035824979509619,342
122000,71395.45113721455,39486.229053116826,110881.68019033138,292.6125545271023,123.68621791689631,1.104782592854757,342
124000,72365.54266141809,39113.1415560968,111478.68421751489,289.8477910087047,124.05721534102648,1.101478702024657,341
126000,71815.05253840028,39471.21006957702,111286.2626079773,292.5012564050641,123.54568862973119,1.1060392478782408,341
128000,71407.68259900087,39513.12507690047,110920.80767590133,292.81186741199105,123.35198053688043,1.1077761373257555,341
130000,71379.65425064851,39094.058094406675,110473.71234505519,289.7063730863486,123.87912226190765,1.103062227400407,341
132000,72086.97806226998,39628.232644962205,111715.21070723218,293.6648716198793,124.04995119532359,1.1015432026689784,342
134000,71536.5795259577,39312.849883020805,110849.4294089785,291.3277288276075,123.78972260191472,1.1038588475560054,342
136000,71024.12260905176,39165.75055059163,110189.87315964338,290.2376497680591,123.7229262687914,1.1044548060054709,342
138000,71391.58394911065,38968.006930314856,110359.5908794255,288.7722714005075,123.7910422902092,1.1038470797449191,342
140000,71398.56545061048,39272.563131702904,110671.12858231338,291.0291840057945,123.49164205860453,1.1065233100210936,342
142000,71582.50461664278,38902.05829262677,110484.56290926955,288.28355926454907,123.5711936508912,1.1058109620327496,342
144000,72109.54712600523,39427.70774857038,111537.2548745756,292.17888261595175,123.35101844800711,1.1077847775389396,341
146000,72054.88181446906,39356.732039186245,111411.6138536553,291.65291738376095,123.85259394170255,1.1032984952656435,341
148000,71490.89566105959,39189.01450847875,110679.91016953834,290.41004724203935,123.53498371008384,1.1061350916701753,341
150000,71823.41860171099,39159.95876966593,110983.37737137692,290.19472979690534,123.57411584197088,1.1057848126170158,341
152000,71031.49400861177,39596.22058715446,110627.71459576623,293.42764638375473,124.10315633757075,1.101070952288577,341
154000,72038.17502321285,39346.63654778056,111384.81157099342,291.57810478199406,123.88638224190969,1.1029975858347483,341
156000,71768.59181191708,39835.654571460575,111604.24638337766,295.2019710399322,123.58412773489388,1.1056952299226785,341
158000,71549.87762790598,39116.69317293891,110666.5708008449,289.8741102521926,122.76127688964307,1.1131065429815152,341
160000,70819.99014528509,39619.13221649741,110439.1223617825,293.59743292836,123.07540226778465,1.110265560890186,341
162000,71257.2785364447,40037.513634732124,111294.79217117683,296.6978468825931,123.11207777991632,1.109934808954372,341
164000,71009.59944320342,38897.93982712686,109907.53927033028,288.2530393911765,123.20102154527453,1.1091335024394395,341
166000,70914.82853642368,39293.676248135365,110208.50478455905,291.18564267712065,123.53304889526503,1.1061524163180012,341
168000,70943.16056389618,39604.08803125914,110547.24859515531,293.48594804922834,123.20037976345797,1.1091392801952822,341
170000,70969.55945919809,38672.90454896047,109642.46400815857,286.5854162936555,123.33545220556157,1.107924591729558,341
172000,70444.85279433808,39607.47419877498,110052.32699311306,293.51104123109525,123.04808839588738,1.1105120145466179,341
174000,70070.82421627437,39450.321540759396,109521.14575703377,292.34646203942805,122.84576930989124,1.1123409564551017,341
176000,70806.05462582817,39047.36074229966,109853.41536812783,289.3603225310701,123.2239926102266,1.1089267409380035,341
178000,71422.84384535666,38817.66413234214,110240.50797769881,287.6581566515309,122.78941889293077,1.1128514310323379,341
180000,71278.72455128015,39167.025116683115,110445.74966796326,290.24709493537154,122.91902970314383,1.1116779953489357,341
182000,71118.35972761747,39295.45331434235,110413.81304195982,291.1988116196826,123.14079785149072,1.109675939370024,341
184000,71119.60456333618,38750.276414723805,109869.88097805998,287.1587802190656,123.1144881183407,1.1099130786238522,341
186000,70248.87556490378,39298.00945126921,109546.88501617298,291.2177538629362,122.3448306218722,1.1168954163086497,341
188000,70881.64015244413,38486.79451909142,109368.43467153555,285.2062486048432,122.8836089876027,1.111998432145763,341
190000,71237.58898479468,39749.25407240268,110986.84305719736,294.5617004608465,122.36515969002345,1.1167098615061761,341
192000,70426.18819087808,39234.176975443654,109660.36516632173,290.7447235366424,122.43054953489585,1.1161134296116142,341
194000,70368.53496349358,39694.54661776459,110063.08158125817,294.15629107035255,123.25663752351875,1.10863303815629,341
196000,71196.79048054287,39780.41636652107,110977.20684706394,294.79262852629034,123.023215238608,1.1107365407870098,341
198000,70949.8387890915,39566.66625614084,110516.50504523233,293.20863412295864,123.3536622885046,1.107761034374748,341
200000,71060.48676469224,39024.81721283215,110085.3039775244,289.193263789232,123.01057206218228,1.1108507036415696,341
202000,70874.33315531461,39031.9283340512,109906.2614893658,289.24596072675564,123.03026892301165,1.1106728590192392,341
204000,70968.681400634,39185.4343136118,110154.1157142458,290.3835162212038,124.1209981408822,1.1009126785745649,341
206000,70903.11312729813,39373.52171472305,110276.63484202119,291.7773372123015,123.18006854172957,1.1093221667134863,341
208000,70208.69138101005,39319.897770472,109528.58915148205,291.3799571715281,122.87085573254929,1.112113850887983,341
210000,71218.28623000381,39725.38864576303,110943.67487576684,294.3848458048977,123.26822438648249,1.1085288297996425,341
212000,71029.1114086518,39255.93886821717,110285.05027686898,290.9059899626472,123.28549311146884,1.1083735570338196,341
214000,71345.62437116366,39487.37229995926,110832.99667112292,292.6210265536048,123.64920940333486,1.1051132570115871,341
216000,71153.87405395316,39291.43785980719,110445.31191376035,291.16905510868384,123.24526344595188,1.108735351850274,341
218000,71507.74183711514,39520.497563238794,111028.23940035394,292.8665011947656,123.27048523504449,1.1085084987706375,341
220000,71061.6289713066,39412.64233419297,110474.27130549957,292.06724041836304,122.84361028226915,1.1123605063107647,341
222000,70639.03661101084,39629.91198026328,110268.94859127412,293.677316327924,122.58021894634852,1.1147506645459266,341
224000,70216.91101209668,39108.4321149107,109325.34312700738,289.81289171219277,122.88935033044028,1.1119464800098242,341
226000,70679.45390064607,39135.1428289114,109814.59672955747,290.0108313596196,122.61161376527456,1.1144652315907082,341
228000,71164.54708635237,39268.76226821651,110433.30935456888,291.0010177209698,123.19526251977756,1.1091853512523682,341
230000,70979.18373339868,39892.187001505685,110871.37073490437,295.62090440393797,123.20512542459993,1.1090965579532903,341
232000,70557.41515626723,39510.315987806054,110067.73114407329,292.79105066763435,123.10696471324542,1.1099809084637844,341
234000,70398.07880712266,39019.66100559773,109417.73981272039,289.1550537345695,123.07190144508924,1.110297142777098,341
236000,70974.39427660452,39073.35755088886,110047.75182749338,289.55297178508226,123.34702176784069,1.1078206718911956,341
238000,70749.02876824507,38775.423686362235,109524.45245460731,287.3451339826425,123.46527211252044,1.1067596433602327,341
240000,71755.68477202335,38998.48589608476,110754.17066810811,288.9981356637493,123.04251222774248,1.1105623418815196,341
242000,71084.6185237483,39065.42610415946,110150.04462790776,289.4941958283946,123.26792226677733,1.108531546714125,341
244000,70201.325668409,39183.14079353083,109384.46646193982,290.3665200991166,122.91456000901194,1.1117184206704922,341
246000,70709.27382935875,39122.3551812753,109831.62901063405,289.91606854405273,122.98573116960935,1.111075075385603,341
248000,69616.00585032854,38729.8919833602,108345.89783368874,287.00772146575025,122.62866350028919,1.1143102813829897,341
250000,70988.95161232544,39012.712787171615,110001.66439949707,289.1035639875911,122.27963686315418,1.1174908924823777,341
252000,70288.97733377997,38514.211082807014,108803.18841658699,285.4094189489747,123.01513526428,1.1108094970351612,341
254000,70452.33821984468,39570.283095221406,110022.62131506609,293.2354366956038,122.62670391785285,1.1143280881313264,341
256000,70931.45847423561,39318.94953854453,110250.40801278014,291.3729303023326,123.23867482064068,1.108794627413025,341
258000,70500.50442845526,39063.5095880881,109564.01401654335,289.47999349312784,123.2518800039916,1.1086758313642098,341
260000,70852.38189498655,39166.96698143181,110019.34887641837,290.2466641243065,123.09514359137785,1.110087502592576,341
262000,70514.58269415173,39255.31460398593,109769.89729813766,290.90136385486784,122.5960420918369,1.11460678663888,341
264000,70331.01717645355,40073.805480193136,110404.82265664669,296.9667874693117,122.36646452654118,1.1166979536373605,341
266000,70016.60702758655,39620.941917376666,109637.54894496322,293.6108437100403,123.12324633630385,1.1098341263467477,341
268000,70771.72677217564,38888.99874290261,109660.72551507824,288.1867815195631,123.13401054117291,1.1097371061826666,341
270000,71131.64479029406,39149.265769139936,110280.91055943399,290.11548935600985,122.96570589858374,1.1112560167249121,341
272000,71143.31926652201,38433.49757583662,109576.81684235863,284.8112918037445,123.31013582665827,1.108152055908171,341
274000,70671.4752316493,39419.3467306093,110090.8219622586,292.11692332323867,122.28848952266054,1.117409995527879,341
276000,70457.73841882474,39454.22641996287,109911.96483878761,292.3753991323399,122.6919606227995,1.1137354056206563,341
278000,70683.46485237044,39314.14751754257,109997.61236991301,291.33734494343724,122.44897456733817,1.1159454867911651,341
280000,70815.43881587026,39457.60368168673,110273.04249755699,292.40042631786815,122.59266596080954,1.1146374822643168,341
282000,70920.05744095676,38667.2484151969,109587.30585615366,286.54350153529555,122.85081698100282,1.1122952528004568,341
284000,70780.57730378496,38970.30418366489,109750.88148744985,288.7892951879714,122.86145368174722,1.1121989561069952,341
286000,70225.35006737831,39218.70078717511,109444.05085455342,290.6300373006509,122.84914086057228,1.1123104286558594,341
288000,70377.82300932036,38841.80917604148,109219.63218536184,287.83708340866764,122.48450863844678,1.1156217390232086,341
290000,70986.1633738149,39012.52230319659,109998.68567701148,289.1021524067978,123.19304597942944,1.1092053081749775,341
292000,70577.51676463085,39274.69874278297,109852.21550741383,291.0450099438139,122.93441806521287,1.1115388406372946,341
294000,70793.09026460204,39200.84266994543,109993.93293454747,290.4976997888923,123.31239522313055,1.1081317517461984,341
296000,70936.98271848663,39713.000755045694,110649.98347353232,294.2930453865005,122.77140124225232,1.1130147505687973,341
298000,69785.44336684374,39387.729919079764,109173.1732859235,291.8826270581987,122.5846190570215,1.114710651154895,341
300000,69982.04812867905,39176.96619180245,109159.0143204815,290.3207632358188,122.66311578249172,1.1139973060274357,341
302000,70595.2125793419,39115.888484576426,109711.10106391832,289.86814711205517,123.19995147067469,1.109143136011325,341
304000,70573.31587954715,39242.3635069149,109815.67938646206,290.80538979786724,123.45452508519821,1.1068559895745016,341
306000,70344.61281921016,39014.99515374862,109359.60797295878,289.1204774566784,122.55358042982232,1.1149929692088827,341
308000,70004.2407193848,39446.67698758931,109450.91770697411,292.3194540916249,122.20026896546358,1.1182166920536518,341
310000,69697.80318077246,39661.47149363108,109359.27467440354,293.9111879851482,122.46658644121027,1.1157850030891805,341
312000,70072.02579487831,39041.59251632588,109113.61831120419,289.3175771138005,123.03225079734942,1.110654967661301,341
314000,69749.93064034212,39135.0867598341,108885.01740017622,290.01041585992937,122.45398694600883,1.1158998080713853,341
316000,70319.75196723483,38947.07620543608,109266.82817267091,288.61716434111617,122.13401346731867,1.1188233044285558,341
318000,70259.49599784572,39070.48950816439,109329.98550601011,289.5317181650678,122.55735831184194,1.1149585990825321,341
320000,69920.3439107539,39081.16363571817,109001.50754647207,289.6108187478725,122.4815418673297,1.1156487618243789,341
322000,70487.72793970507,39272.857332597916,109760.585272303,291.0313641804401,122.47597970198825,1.1156994282725374,341
324000,70320.10284588468,39146.743039961126,109466.8458858458,290.0967946807498,122.71727277694511,1.113505682113716,341
326000,70447.63335425773,39239.960630839705,109687.59398509744,290.78758329358874,122.48663746787767,1.115602349411077,341
328000,70234.94203532644,39334.604645849526,109569.54668117597,291.4889424171827,122.168481965852,1.1185076406926462,341
330000,69437.20038525586,39022.150360739965,108459.35074599582,289.17350109165477,122.62691897331766,1.1143261338920214,341
332000,70457.07117199642,39381.99164315025,109839.06281514667,291.84010358562153,123.32791093184464,1.1079923392697604,341
334000,69639.31600331544,38775.28981934849,108414.60582266393,287.34414196163164,122.63448516166103,1.1142573832351905,341
336000,70434.14100729587,39259.684161182886,109693.82516847875,290.9337444423337,123.09017360099621,1.110132324401249,341
338000,70234.05620212841,39557.546024229574,109791.602226358,293.1410486780724,122.70539159753059,1.113613499387399,341
340000,69901.27967752796,39764.344443327194,109665.62412085515,294.6735275988354,122.58874253222923,1.1146731560175858,341
342000,70602.19859839039,39233.145977815715,109835.3445762061,290.7370833325293,122.64617795095405,1.1141511526374006,341
344000,70423.2201649546,39023.53396418258,109446.75412913717,289.18375427985495,122.93076781464194,1.1115718461684547,341
346000,70421.46626116877,39357.60862918645,109779.07489035522,291.6594133507191,123.11177844544127,1.1099375076543465,341
348000,70084.46896727168,39161.09111321434,109245.56008048602,290.20312102458774,122.482270932016,1.1156421210256056,341
350000,70145.84421673225,39095.850412547385,109241.69462927963,289.7196550533091,122.49717731586442,1.1155063612468263,341
352000,70355.60738371563,38988.593448879416,109344.20083259504,288.924827720279,122.53955352739709,1.1151206006318288,341
354000,69968.57783346996,39445.26911499511,109413.84694846507,292.3090210569666,121.97788271521163,1.1202553896566878,341
356000,70262.23684378952,39518.72901154393,109780.96585533346,292.8533953489643,122.84728223753895,1.1123272574024563,341
358000,70581.22822602047,39184.64379005703,109765.8720160775,290.3776580493216,122.72336337858718,1.1134504202683002,341
360000,70575.8640961069,39381.20630843462,109957.07040454153,291.8342838656126,122.66266544072825,1.1140013959394681,341
362000,71015.79740051128,39349.45624942765,110365.25364993892,291.59900017063325,122.56919747782008,1.1148509033466951,341
364000,69938.51629936969,39098.975227383344,109037.49152675303,289.7428114821072,122.09092834654136,1.1192181301363506,341
366000,70247.216929582,39179.19388038616,109426.41080996816,290.3372715138388,122.6013550417906,1.114558484969837,341
368000,70237.7965520157,39522.95080398623,109760.74735600193,292.88468092626164,122.1127899692184,1.1190177586235834,341
370000,70744.08518382994,39127.45901945348,109871.54420328343,289.9538905180174,122.82336740718519,1.1125438376690635,341
372000,70266.19259027357,39090.04220437589,109356.23479464946,289.67661334811106,123.18809941514714,1.1092498478292556,341
374000,69977.60226738866,39480.87004819015,109458.47231557881,292.5728416408906,122.70584365315277,1.1136093967690692,341
376000,69849.21471273992,38501.60168046494,108350.81639320486,285.31597701950074,122.26442662102775,1.1176299133531122,341
378000,70343.96140051453,38971.11071001411,109315.07211052864,288.7952719485028,122.54067145227056,1.1151104275110064,341
380000,70292.58130847331,39001.745237996714,109294.32654647002,289.022289004947,122.54092179892167,1.1151081493809167,341
382000,69537.04486317048,38660.30157055355,108197.34643372403,286.49202196872926,122.6938593908583,1.1137181698337584,341
384000,70258.0529341781,39351.08958142762,109609.14251560572,291.61110397138515,122.58478249858759,1.1147091649177714,341
386000,70375.28123025026,39228.250553981445,109603.5317842317,290.70080581229024,122.60402520921664,1.1145342112336694,341
388000,70571.14652267942,39633.788330095646,110204.93485277507,293.7060420040367,122.61055565627879,1.1144748492429626,341
390000,70339.94973524718,39450.56706980032,109790.5168050475,292.3482815314788,122.34029280600403,1.1169368439170606,341
392000,70966.27309865667,39565.95074344214,110532.22384209881,293.2033318187482,122.72582983125595,1.1134280429679029,341
394000,70004.81542545685,39945.77560348518,109950.59102894203,296.0180225409386,122.85549892316942,1.1122528639607923,341
396000,70393.29643546062,38948.920610521374,109342.21704598199,288.6308322981871,122.36320778100223,1.1167276749984199,341
398000,70275.00071757619,39197.82647433688,109472.82719191306,290.4753482824776,122.36270851214704,1.1167322315120396,341
400000,69590.64985792723,39118.978294694316,108709.62815262155,289.89104413851936,122.36005758250263,1.1167564255066802,341
402000,70419.83987170976,39546.29552748699,109966.13539919675,293.0576769135234,122.86120274538062,1.112201227704202,341
404000,69704.34582413535,39454.32269536158,109158.66851949693,292.3761125808264,122.22782058638948,1.1179646325612655,341
406000,69941.03587978787,39016.61847393343,108957.6543537213,289.132507064911,122.76782249715782,1.1130471955205583,341
408000,69745.38026425365,39315.86172722367,109061.24199147732,291.3500480879464,123.01639521626969,1.1107981199611259,341
410000,69997.61332255666,39749.25002643354,109746.8633489902,294.56167047820713,123.08229254622027,1.1102034070360958,341
412000,69980.57438318088,39341.407702035154,109321.98208521603,291.5393564399143,122.55754521092096,1.1149568987813798,341
414000,70238.17539355211,39235.587724736106,109473.76311828822,290.7551778890625,122.16426535794933,1.1185462469752863,341
416000,70121.89574721933,39102.1844534144,109224.08020063373,289.7665934397547,122.680774196533,1.1138369595852198,341
418000,69492.68711040262,39474.76140457402,108967.44851497664,292.52757355994,123.02336985329255,1.1107351448231366,341
420000,69680.42261868366,39285.74624286064,108966.1688615443,291.1268774023275,121.7409260076613,1.1224358563038026,341
422000,69171.3835148965,39135.74457372331,108307.12808861981,290.01529058732524,122.50846615864752,1.1154035701799676,341
424000,69821.2889717574,39322.86100801322,109144.14997977062,291.4019162323804,122.40252672150052,1.116368952428044,341
426000,70062.37308066915,39456.01733791509,109518.39041858423,292.38867072320875,122.87281080374518,1.1120961556652387,341
428000,69682.90114569513,39526.69137917893,109209.59252487405,292.9124004449086,122.65602829584756,1.114061676618411,341
430000,69493.88903516543,39923.73750060758,109417.62653577302,295.8547092609779,122.66559522648376,1.1139747887606954,341
432000,69882.06345866737,39414.465936763416,109296.52939543079,292.0807542184745,122.75646720922165,1.1131501552397405,341
434000,69736.15350152273,39889.16693441666,109625.32043593939,295.5985242079315,123.04371986680235,1.1105514420284923,341
436000,70957.60755496047,39198.624631668834,110156.2321866293,290.4812630244375,123.06517397661788,1.1103578381694703,341
438000,69929.71282338776,39027.39886258609,108957.11168597385,289.21239509519637,122.87216849838846,1.1121019690673026,341
440000,70292.3647029188,39510.412143383684,109802.77684630248,292.7917632281871,122.7420707677379,1.1132807168391359,341
442000,69418.91538832505,39254.43390397687,108673.34929230192,290.8948374307042,122.19261842523376,1.118286704153388,341
444000,70361.34235139628,39726.75604621721,110088.09839761349,294.39497892091185,122.67688964182521,1.1138722291508054,340
446000,69625.44896527065,39405.52794094778,109030.97690621844,292.0145192335017,122.791682817809,1.1128309132579848,340
448000,70382.1047736709,39735.18588735005,110117.29066102096,294.4574482274851,122.40356175914471,1.1163595124748762,341
450000,69766.44736931153,39426.588978879605,109193.03634819113,292.1705919772913,122.61680498176652,1.1144180485778186,340
452000,69722.29581092019,39483.702093565444,109205.99790448563,292.593828502682,122.39847599402371,1.1164058982016996,341
454000,70456.15039642784,39010.194259507116,109466.34465593495,289.08490044763727,123.02209255496365,1.1107466772244707,341
456000,69761.55616180121,39488.98741147569,109250.5435732769,292.6329953315307,122.59235324465861,1.114640325550492,341
458000,70107.18643587822,39180.19454502671,109287.38098090493,290.3446869354609,122.68936872330572,1.1137589340670415,341
460000,69986.96098722162,39088.13796468586,109075.09895190748,289.6625019869228,122.93252241912317,1.1115559808066764,341
462000,70324.54922144947,38975.23347108679,109299.78269253626,288.82582365420143,123.31591866986136,1.1081000896279567,341
464000,69772.37003953703,39196.728184055624,108969.09822359265,290.4672094064057,122.76256863347766,1.11309483054726,340
466000,70382.84515115496,39349.42898566786,109732.27413682282,291.598798132642,122.8027397417032,1.1127307160902271,340
468000,70628.53671265795,39364.4970647648,109993.03377742275,291.71046007712505,122.83210691216343,1.1124646801698377,340
470000,69761.99192016578,39376.4774761952,109138.46939636098,291.79924087177164,122.28851229579988,1.1174097874385578,340
472000,69768.52402227517,39077.79079373992,108846.3148160151,289.5858243148527,122.88717788135088,1.1119661374481316,340
474000,70101.86746564164,39028.05516627063,109129.92263191227,289.2172586312261,122.65499739039778,1.1140710402177607,340
476000,69920.24679563631,39304.859222450774,109225.10601808708,291.26851406697256,122.24059262144043,1.1178478245258445,340
478000,70100.33120968228,39282.09262149616,109382.42383117843,291.0998022547033,122.35173992741584,1.1168323442861665,340
480000,70321.34352194273,39078.52368320771,109399.86720515045,289.5912553895463,123.04414674979732,1.1105475891387926,340
482000,69893.48105258116,39058.07678828943,108951.55784087059,289.4397337502898,122.46068814576486,1.1158387446588338,340
484000,69597.4299412035,39413.73498040836,109011.16492161187,292.0753374691057,122.2247375999208,1.1179928320068304,340
486000,69474.19398885895,39572.949401748556,109047.14339060751,293.25519535027325,122.58543338832051,1.114703246166003,340
488000,70612.70588229626,39363.619805587645,109976.3256878839,291.70395915123356,122.77619336105303,1.1129713081165948,340
490000,69793.61626042833,39230.48712834612,109024.10338877444,290.7173799383573,122.68096466531551,1.113835230293555,340
492000,69459.44195706042,39714.80323176781,109174.24518882824,294.306402633591,122.77769507657516,1.1129576951693243,340
494000,69859.98772145499,39314.81252783985,109174.80024929484,291.3422729997885,122.99121544354357,1.111025531684023,340
496000,69875.48085931037,38794.9159813684,108670.39684067876,287.4895815627768,122.8454918903695,1.1123434684324758,340
498000,70714.54685174179,39298.903707079946,110013.45055882173,291.22438074231803,123.26372598352346,1.108569284599531,340
500000,70280.14303429524,39096.010094086145,109376.15312838138,289.7208383727622,122.23317394984208,1.1179156698221673,340
502000,69892.53949101025,38781.929044940094,108674.46853595035,287.3933419183515,122.64201399020757,1.1141889804707368,340
504000,69749.7316972306,39015.05601086528,108764.78770809589,289.12092843811655,122.33941342761322,1.116944872483627,340
506000,70177.56070978375,39373.89893492182,109551.45964470557,291.780132601191,122.91533739055025,1.1117113895758024,340
508000,70091.68600081181,39037.63876190067,109129.32476271248,289.2882778312386,123.22393426528019,1.108927266000538,340
510000,69420.12591573817,39428.41929065461,108848.54520639278,292.18415549593834,122.21592559934719,1.1180734414153723,340
512000,69869.43911407486,39334.89141678787,109204.33053086273,291.49106753216194,122.5572088492034,1.1149599588120462,340
514000,70556.03652442544,39738.14451023567,110294.1810346611,294.47937309144913,122.62803462602814,1.1143159959086848,340
